"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
2,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA01AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
3,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA01AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
4,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Charleston",NA,NA,"B","B0",0,0
5,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA02HOME02",1,0,"Charleston",NA,NA,"B","B0",1,"Charleston",NA,NA,"B","B1",0,0
6,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA02HOME03",1,1,"Charleston",NA,NA,"B","B1",1,NA,"Charleston",NA,"C","C1",0,0
7,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA02HOME04",1,1,NA,"Charleston",NA,"C","C1",1,NA,NA,"Charleston","D","D1",0,0
8,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA02HOME05",1,1,NA,NA,"Charleston","D","D1",2,NA,NA,"Charleston","D","D2",0,0
9,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA02HOME06",1,2,NA,NA,"Charleston","D","D2",3,NA,NA,"Charleston","D","D3",0,0
10,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Talley",NA,NA,"B","B0",0,0
11,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA03AWAY02",2,0,"Talley",NA,NA,"B","B0",1,"Cable",NA,NA,"B","B1",0,0
12,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA03AWAY03",2,1,"Cable",NA,NA,"B","B1",3,NA,NA,NA,"A","A3",0,0
13,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
14,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
15,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
16,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
17,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
18,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
19,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA06HOME01",1,0,NA,NA,NA,"A","A0",0,"Ferguson",NA,NA,"B","B0",0,0
20,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA06HOME02",2,0,"Ferguson",NA,NA,"B","B0",1,"Pavolony",NA,NA,"B","B1",0,0
21,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA06HOME03",1,1,"Pavolony",NA,NA,"B","B1",2,"Pavolony",NA,NA,"B","B2",0,0
22,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA06HOME04",1,2,"Pavolony",NA,NA,"B","B2",2,NA,"Pavolony",NA,"C","C2",0,0
23,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA06HOME05",1,2,NA,"Pavolony",NA,"C","C2",3,NA,"Pavolony",NA,"C","C3",0,0
24,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA07AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
25,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA07AWAY02",1,1,NA,NA,NA,"A","A1",1,"King",NA,NA,"B","B1",0,0
26,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA07AWAY03",1,1,"King",NA,NA,"B","B1",2,"King",NA,NA,"B","B2",0,0
27,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA07AWAY04",1,2,"King",NA,NA,"B","B2",2,NA,"King",NA,"C","C2",0,0
28,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA07AWAY05",1,2,NA,"King",NA,"C","C2",2,"Talley","King",NA,"E","E2",0,0
29,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA07AWAY06",2,2,"Talley","King",NA,"E","E2",3,"Talley","King",NA,"E","E3",0,0
30,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA08HOME01",1,0,NA,NA,NA,"A","A0",0,"Lipcius",NA,NA,"B","B0",0,1
31,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA08HOME02",2,0,"Lipcius",NA,NA,"B","B0",0,NA,"Soularie","Lipcius","G","G0",0,1
32,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA08HOME03",2,0,NA,"Soularie","Lipcius","G","G0",1,NA,"Soularie",NA,"C","C1",1,1
33,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA08HOME04",1,1,NA,"Soularie",NA,"C","C1",2,NA,"Soularie",NA,"C","C2",0,0
34,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA08HOME05",1,2,NA,"Soularie",NA,"C","C2",3,NA,"Soularie",NA,"C","C3",0,0
35,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
36,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
37,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA09AWAY03",1,2,NA,NA,NA,"A","A2",2,"Rogers",NA,NA,"B","B2",0,0
38,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA09AWAY04",1,2,"Rogers",NA,NA,"B","B2",3,"Rogers",NA,NA,"B","B3",0,0
39,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA10HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
40,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA10HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
41,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA10HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
42,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
43,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
44,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA11AWAY03",1,2,NA,NA,NA,"A","A2",2,"Schunk",NA,NA,"B","B2",0,0
45,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA11AWAY04",2,2,"Schunk",NA,NA,"B","B2",3,NA,"Schunk",NA,"C","C3",0,0
46,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA12HOME01",1,0,NA,NA,NA,"A","A0",0,NA,"Daniels",NA,"C","C0",0,2
47,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA12HOME02",2,0,NA,"Daniels",NA,"C","C0",0,"Lipcius",NA,NA,"B","B0",1,2
48,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA12HOME04",2,0,"Lipcius",NA,NA,"B","B0",0,"Soularie",NA,"Lipcius","F","F0",0,1
49,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA12HOME05",3,0,"Soularie",NA,"Lipcius","F","F0",1,NA,"Soularie",NA,"C","C1",1,1
50,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA12HOME06",1,1,NA,"Soularie",NA,"C","C1",1,NA,NA,"Soularie","D","D1",0,0
51,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA12HOME07",1,1,NA,NA,"Soularie","D","D1",2,NA,NA,"Soularie","D","D2",0,0
52,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA12HOME08",1,2,NA,NA,"Soularie","D","D2",3,NA,NA,"Soularie","D","D3",0,0
53,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA13AWAY01",1,3,NA,NA,"Soularie","D","D3",4,NA,NA,"Soularie","D","D4",0,0
54,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA13AWAY02",1,0,NA,NA,NA,"A","A0",0,"Sullivan",NA,NA,"B","B0",0,0
55,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA13AWAY03",2,0,"Sullivan",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,0
56,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA14HOME02",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
57,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA14HOME03",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
58,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA14HOME04",1,2,NA,NA,NA,"A","A2",2,"Charleston",NA,NA,"B","B2",0,0
59,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA14HOME05",1,2,"Charleston",NA,NA,"B","B2",2,NA,"Charleston",NA,"C","C2",0,0
60,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA14HOME06",1,2,NA,"Charleston",NA,"C","C2",2,"Daniels","Charleston",NA,"E","E2",0,0
61,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA14HOME07",1,2,"Daniels","Charleston",NA,"E","E2",3,"Daniels","Charleston",NA,"E","E3",0,0
62,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA15AWAY01",2,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
63,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA15AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
64,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA15AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
65,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA16HOME01",1,0,NA,NA,NA,"A","A0",0,"Soularie",NA,NA,"B","B0",0,0
66,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA16HOME02",1,0,"Soularie",NA,NA,"B","B0",0,NA,"Soularie",NA,"C","C0",0,0
67,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA16HOME03",1,0,NA,"Soularie",NA,"C","C0",1,NA,"Soularie",NA,"C","C1",0,0
68,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA16HOME04",2,1,NA,"Soularie",NA,"C","C1",2,NA,NA,"Soularie","D","D2",0,0
69,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA16HOME05",1,2,NA,NA,"Soularie","D","D2",3,NA,NA,"Soularie","D","D3",0,0
70,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA17AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
71,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA17AWAY02",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
72,"GEOR_TENN_0412201901","GEOR_TENN_0412201901_PA17AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
