GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA03AWAY04,Raby,Duvall,ph
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA07AWAY03,NA,Duvall,dh
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA13AWAY01,NA,King,rf
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA13AWAY02,Tate,Jernigan,lf
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA15AWAY01,Hancock,Kristofak,p
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA16HOME01,Fellows,King,p
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA17AWAY01,NA,Schunk,p
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA17AWAY02,Cable,Tate,3b
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA17AWAY03,Kristofak,ERROR: /  for Kristofak,NA
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA17AWAY05,Infante,Grisanti,ph
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA18HOME02,NA,Martin,1b
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA18HOME03,Grisanti,Gonzalez,3b
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA20HOME01,King,Brown,p
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA20HOME06,Jernigan,Smith,ph
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA21AWAY01,NA,Smith,lf
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA21AWAY06,NA,Schunk,3b
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA21AWAY07,Tate,Glover,p
VAND_GEOR_0405201901,VAND_GEOR_0405201901_PA22HOME02,Marshall,Biggar,ph
