GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA03AWAY01,Marsh,Macciocchi,p
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA10HOME01,Locey,Kristofak,p
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA11AWAY01,Macciocchi,Coleman,p
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA14HOME03,Reed,Curtis,ph
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA15AWAY01,NA,Shinn,lf
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA15AWAY02,NA,Daniel,1b
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA15AWAY03,NA,Shelby,rf
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA15AWAY04,Curtis,Ellington,c
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA15AWAY06,Tate,Jernigan,pr
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA15AWAY07,Coleman,Daniels,p
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA15AWAY11,Daniels,Harper,p
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA16HOME01,NA,King,rf
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA16HOME02,NA,Jernigan,lf
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA16HOME10,Kristofak,Glover,p
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA16HOME11,Kessler,Adams,ph
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA17AWAY01,Adams,Rodriguez,3b
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA17AWAY06,Jernigan,Smith,ph
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA17AWAY07,Cable,Tate,pr
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA18HOME01,NA,Schunk,p
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA18HOME02,NA,Tate,3b
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA18HOME03,NA,Smith,lf
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA19AWAY04,Harper,Rigsby,p
GEOR_KENT_0330201901,GEOR_KENT_0330201901_PA19AWAY07,Rigsby,Ayers,p
