GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA04HOME03,Fellows,Duvall,ph
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA06HOME07,NA,Duvall,dh
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA08HOME06,Leftwich,Pogue,p
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA10HOME01,Smith,Miozzi,c
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA12HOME01,Pogue,Alintoff,p
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA12HOME10,Alintoff,Mcmullen,p
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA13AWAY01,Raby,Eder,p
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA13AWAY02,Davis,Fentress,c
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA14HOME09,Mcmullen,Langworthy,p
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA15AWAY01,Eder,Smith,p
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA15AWAY02,Bleday,Thomas,rf
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA15AWAY03,Clarke,Keegan,c
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA16HOME05,Duvall,Malloy,ph
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA17AWAY01,Smith,Franklin,p
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA17AWAY02,Martin,Gonzalez,3b
FLOR_VAND_0322201901,FLOR_VAND_0322201901_PA17AWAY05,Mcconnell,Flint,ph
