GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA14HOME01,Servideo,Adams,ph
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA14HOME03,Hall,Fitzsimmons,ph
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA14HOME05,Fitzsimmons,Gindl,pr
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA15AWAY01,NA,Adams,2b
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA15AWAY02,NA,Gindl,rf
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA16HOME03,Doxakis,Kalich,p
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA16HOME04,NA,Deloach,lf
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA16HOME05,Blake,Condel,c
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA16HOME08,Loposer,Graham,ph
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA17AWAY01,Ethridge,Caracci,p
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA18HOME03,Kalich,Menefee,p
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA19AWAY03,Condel,Ducoff,ph
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA20HOME01,NA,Deloach,c
TXAM_OMSS_0425201901,TXAM_OMSS_0425201901_PA20HOME02,NA,Ducoff,lf
