GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA03AWAY03,Ras,Lee,p
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA06HOME01,Allen,Brewer,lf
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA07AWAY02,Lee,Cobb,p
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA10HOME04,Tringali,Shook,p
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA13AWAY01,Trousdale,Morris,3b
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA14HOME03,Shook,Kerry,p
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA15AWAY01,Cobb,Vainer,p
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA17AWAY02,Jenkins,Beamon,ph
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA17AWAY03,Vainer,Guffey,p
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA17AWAY04,NA,Beamon,dh
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA17AWAY07,Guffey,Medders,p
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA23AWAY03,Medders,Randolph,p
SCAR_ABAM_0406201901,SCAR_ABAM_0406201901_PA23AWAY10,Randolph,Cameron,p
