GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA03AWAY01,Hazelwood,Collett,dh
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA07AWAY01,NA,Campbell,2b
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA07AWAY02,Beamon,Neville,ss
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA10HOME04,Marsh,Daniels,p
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA12HOME01,Daniels,Ramsey,p
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA13AWAY01,Morgan,Kerry,p
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA14HOME01,Ramsey,Cottongame,p
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA14HOME07,Cottongame,Ayers,p
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA15AWAY01,Campbell,English,p
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA16HOME01,Ayers,Degen,p
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA16HOME06,Degen,Marshall,p
KENT_SCAR_0511201901,KENT_SCAR_0511201901_PA17AWAY04,Rodriguez,Lewis,ph
