GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA08HOME07,Shook,Tringali,p
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA11AWAY03,Neely,Crochet,p
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA11AWAY04,Neville,Jenkins,ph
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA11AWAY06,Jenkins,Beamon,pr
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA12HOME01,NA,Beamon,2b
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA14HOME04,Tringali,Hinson,p
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA16HOME02,Russell,Derkay,ph
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA16HOME04,Derkay,Daniels,pr
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA16HOME05,Hinson,Harley,p
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA16HOME07,Gray,Pavolony,ph
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA16HOME08,Harley,Bridges,p
SCAR_TENN_0324201901,SCAR_TENN_0324201901_PA17AWAY01,NA,Pavolony,c
