GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA04HOME01,Gubelman,Cantleberry,p
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA04HOME09,Cantleberry,Joven,p
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA05AWAY11,Linginfelter,Sewell,p
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA12HOME05,Joven,Ash,p
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA14HOME06,Ash,Sikkema,p
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA15AWAY03,Zimmermann,Holt,pr
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA15AWAY06,Sewell,Hunley,p
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA15AWAY11,Hunley,Walsh,p
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA15AWAY12,Broyles,Mallett,ph
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA16HOME01,Mallett,Peterson,rf
MIZZ_TENN_0505201901,MIZZ_TENN_0505201901_PA17AWAY03,Holt,James,ph
