GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA06HOME07,Hoglund,Cioffi,p
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA09AWAY05,Fuller,Owen,p
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA14HOME01,Cioffi,Myers,p
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA14HOME04,Myers,Miller,p
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA15AWAY02,Owen,Greenhill,p
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA17AWAY03,NA,Graham,ph
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA18HOME01,Miller,Caracci,p
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA19AWAY01,Hall,Cockrell,ph
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA20HOME01,NA,Servideo,c
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA20HOME02,NA,Gindl,rf
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA20HOME08,NA,ERROR: Servideo moved in as the 6th infielder in the bottom of the 10th,NA
OMSS_AUBN_0420201901,OMSS_AUBN_0420201901_PA20HOME10,NA,Moved,c
