GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA04HOME07,Wicklander,Ramage,p
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA11AWAY06,Doxakis,Miller,p
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA11AWAY07,Nesbit,Mcfarland,ph
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA12HOME01,NA,Ezell,2b
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA12HOME02,NA,Kenley,3b
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA12HOME03,NA,Mcfarland,1b
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA14HOME02,Ramage,Denton,p
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA15AWAY03,NA,Deloach,lf
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA15AWAY04,Ducoff,Condel,c
ARKS_TXAM_0517201901,ARKS_TXAM_0517201901_PA15AWAY05,Miller,Menefee,p
