GameID,PlateAppID,SubType,PlayerOut,PlayerIn,SubbedPos
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA07AWAY06,Dyson,Scott,p
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA08HOME03,Love,Rukes,p
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA14HOME01,Rukes,Shamblin,p
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA15AWAY02,Reeves,Ras,ph
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA16HOME01,Shamblin,Smith,p
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA16HOME07,Maldonado,Mcmullen,ph
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA16HOME09,Calilao,Armstrong,ph
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA17AWAY01,NA,Armstrong,1b
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA17AWAY02,Scott,Specht,p
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA17AWAY04,Breaux,Mccleney,ph
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA17AWAY06,Robinson,Carinci,ph
ABAM_FLOR_0330201901,ABAM_FLOR_0330201901_PA17AWAY08,Mccullough,Trousdale,ph
