PlayerID,ID,GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE
Ri_King00_GEOR_31,1974,GEOR_AUBN_0511201901,GEOR_AUBN_0511201901_PA15AWAY02,away,King,2,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0
Ca_Shephe_GEOR_07,1975,GEOR_AUBN_0511201901,GEOR_AUBN_0511201901_PA19AWAY03,away,Shepherd,1,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Ju_Ward00_AUBN_01,1976,GEOR_AUBN_0511201901,GEOR_AUBN_0511201901_PA20HOME03,home,Ward,1,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,1977,GEOR_AUBN_0511201901,GEOR_AUBN_0511201901_PA20HOME04,home,Bliss,2,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,1104,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA03AWAY05,away,Bliss,6,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Co_Davis0_AUBN_24,1105,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA03AWAY05,away,Davis,5,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ka_Howell_AUBN_16,1106,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA03AWAY06,away,Howell,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,1107,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA03AWAY06,away,Bliss,6,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ra_Woley0_AUBN_04,1108,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA05AWAY02,away,Woley,3,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0
Ed_Julien_AUBN_10,1109,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA05AWAY04,away,Julien,4,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0
Lu_Berryh_SCAR_14,1128,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA06HOME07,home,Berryhill,4,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Ka_Howell_AUBN_16,1129,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA07AWAY02,away,Howell,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ge_Callil_SCAR_06,1130,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA10HOME02,home,Callil,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ka_Howell_AUBN_16,1131,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA11AWAY04,away,Howell,2,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Ka_Howell_AUBN_16,1132,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA11AWAY05,away,Howell,2,stole,2,3,1,1,1,0,NA,NA,0,0,0,0,0,0
Ja_Olson0_SCAR_07,1133,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME03,home,Olson,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ch_Cullen_SCAR_33,1134,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME04,home,Cullen,5,out,0,0,0,0,0,1,3b,2b,0,0,0,0,0,0
Lu_Berryh_SCAR_14,1135,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME04,home,Berryhill,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Olson0_SCAR_07,1136,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME04,home,Olson,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ia_Jenkin_SCAR_24,1137,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME06,home,Jenkins,7,advanced,0,2,1,0,0,0,NA,NA,0,0,0,0,0,1
Br_Allen0_SCAR_03,1138,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME06,home,Allen,6,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,1
Lu_Berryh_SCAR_14,1139,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME06,home,Berryhill,4,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,1
Ja_Olson0_SCAR_07,1140,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME06,home,Olson,3,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ia_Jenkin_SCAR_24,1141,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME08,home,Jenkins,7,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,1,0
Br_Allen0_SCAR_03,1142,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA12HOME08,home,Allen,6,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
St_Willia_AUBN_41,1143,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA13AWAY03,away,Williams,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Scheff_AUBN_06,1144,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA15AWAY05,away,Scheffler,9,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Ra_Woley0_AUBN_04,1145,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA17AWAY04,away,Woley,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TJ_Hopkin_SCAR_05,1146,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA02HOME03,home,Hopkins,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Lu_Berryh_SCAR_14,1147,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA02HOME04,home,Berryhill,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TJ_Hopkin_SCAR_05,1148,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA02HOME04,home,Hopkins,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Olson0_SCAR_07,1149,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA02HOME05,home,Olson,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Lu_Berryh_SCAR_14,1150,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA02HOME05,home,Berryhill,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
TJ_Hopkin_SCAR_05,1151,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA02HOME05,home,Hopkins,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Co_Davis0_AUBN_24,1152,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA03AWAY03,away,Davis,6,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0
Ry_Bliss0_AUBN_09,1153,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA03AWAY05,away,Bliss,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,1,0
Ry_Bliss0_AUBN_09,1154,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA03AWAY08,away,Bliss,8,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Scheff_AUBN_06,1155,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA03AWAY09,away,Scheffler,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ry_Bliss0_AUBN_09,1156,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA03AWAY09,away,Bliss,8,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ka_Howell_AUBN_16,1157,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA03AWAY10,away,Howell,2,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0
Ma_Scheff_AUBN_06,1158,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA03AWAY10,away,Scheffler,9,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Ge_Callil_SCAR_06,1159,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA04HOME02,home,Callil,8,advanced,2,3,1,0,0,0,NA,NA,0,0,0,1,0,0
Ge_Callil_SCAR_06,1160,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA04HOME03,home,Callil,8,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ni_Nevill_SCAR_10,1161,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA04HOME05,home,Neville,9,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ni_Nevill_SCAR_10,1162,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA04HOME06,home,Neville,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Co_Davis0_AUBN_24,1163,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA05AWAY02,away,Davis,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,1
Co_Davis0_AUBN_24,1164,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA05AWAY03,away,Davis,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,1,0,0
Wi_Hollan_AUBN_17,1165,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA05AWAY06,away,Holland,7,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Co_Davis0_AUBN_24,1166,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA05AWAY06,away,Davis,6,stole,3,4,1,1,1,0,NA,NA,1,0,0,0,0,0
TJ_Hopkin_SCAR_05,1167,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA08HOME04,home,Hopkins,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Scheff_AUBN_06,1168,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA11AWAY02,away,Scheffler,9,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Ge_Callil_SCAR_06,1169,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA12HOME02,home,Callil,8,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
No_Campbe_SCAR_02,1170,AUBN_SCAR_0331201901,AUBN_SCAR_0331201901_PA18HOME02,home,Campbell,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ge_Callil_SCAR_06,1110,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA06HOME01,home,Callil,8,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Qu_Perez0_SCAR_26,1111,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA06HOME03,home,Perez,9,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Jo_Hollad_SCAR_35,1112,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA10HOME03,home,Holladay,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ju_Ward00_AUBN_01,1113,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA11AWAY05,away,Ward,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TJ_Hopkin_SCAR_05,1114,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA12HOME01,home,Hopkins,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,1
TJ_Hopkin_SCAR_05,1115,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA12HOME02,home,Hopkins,1,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Ge_Callil_SCAR_06,1116,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA14HOME06,home,Callil,8,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0
TJ_Hopkin_SCAR_05,1117,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA16HOME02,home,Hopkins,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Scheff_AUBN_06,1118,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA17AWAY03,away,Scheffler,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Scheff_AUBN_06,1119,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA17AWAY04,away,Scheffler,9,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ma_Scheff_AUBN_06,1120,AUBN_SCAR_0329201901,AUBN_SCAR_0329201901_PA17AWAY05,away,Scheffler,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ju_Ward00_AUBN_01,1121,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA01AWAY03,away,Ward,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,1,0
Ju_Ward00_AUBN_01,1122,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA01AWAY06,away,Ward,1,stole,2,3,1,1,1,0,NA,NA,0,0,0,0,0,0
No_Campbe_SCAR_02,1123,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA02HOME03,home,Campbell,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,1,0,0
Ju_Ward00_AUBN_01,1124,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA05AWAY03,away,Ward,1,out,0,0,0,0,0,1,1b,p,0,0,0,0,0,0
TJ_Hopkin_SCAR_05,1125,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA06HOME02,home,Hopkins,1,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
No_Campbe_SCAR_02,1126,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA06HOME05,home,Campbell,2,out,1,0,-1,0,0,1,c,2b,0,0,0,0,0,0
TJ_Hopkin_SCAR_05,1127,AUBN_SCAR_0330201901,AUBN_SCAR_0330201901_PA06HOME05,home,Hopkins,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,1,0,0
Wi_Hollan_AUBN_17,1171,AUBN_TXAM_0412201901,AUBN_TXAM_0412201901_PA01AWAY01,away,Holland,1,out,0,0,0,0,0,1,1b,p,0,0,0,0,0,0
Br_Smith0_FLOR_09,1647,FLOR_OMSS_0405201901,FLOR_OMSS_0405201901_PA05AWAY05,away,Smith,9,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Ju_Fabian_FLOR_04,1648,FLOR_OMSS_0405201901,FLOR_OMSS_0405201901_PA05AWAY05,away,Fabian,8,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ne_Maldon_FLOR_27,1803,FLOR_VAND_0321201901,FLOR_VAND_0321201901_PA01AWAY04,away,Maldonado,3,out,1,0,-1,0,0,1,c,2b,0,1,1,0,0,0
LJ_Talley_GEOR_02,2027,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA07AWAY04,away,Talley,4,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Aa_Schunk_GEOR_22,2028,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA07AWAY04,away,Schunk,3,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Jo_Cable0_GEOR_42,2029,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA07AWAY05,away,Cable,5,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
LJ_Talley_GEOR_02,2030,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA07AWAY05,away,Talley,4,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Co_Tate00_GEOR_23,2031,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA07AWAY06,away,Tate,6,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0
Jo_Cable0_GEOR_42,2032,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA07AWAY06,away,Cable,5,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ch_Rogers_GEOR_20,2033,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA07AWAY07,away,Rogers,7,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0
Ri_King00_GEOR_31,2034,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA09AWAY03,away,King,2,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Aa_Schunk_GEOR_22,2035,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA09AWAY04,away,Schunk,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ri_King00_GEOR_31,2036,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA09AWAY04,away,King,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
LJ_Talley_GEOR_02,2037,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA09AWAY05,away,Talley,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Aa_Schunk_GEOR_22,2038,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA09AWAY06,away,Schunk,3,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
LJ_Talley_GEOR_02,2039,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA13AWAY03,away,Talley,4,advanced,0,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Aa_Schunk_GEOR_22,2040,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA13AWAY03,away,Schunk,3,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Ch_Rogers_GEOR_20,2041,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA13AWAY07,away,Rogers,7,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Ze_Lewis0_KENT_04,2042,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA14HOME05,home,Lewis,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,1
Br_Daniel_KENT_43,2043,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA14HOME06,home,Daniel,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ze_Lewis0_KENT_04,2044,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA14HOME06,home,Lewis,6,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Br_Daniel_KENT_43,2045,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA14HOME07,home,Daniel,7,stole,2,3,1,1,1,0,NA,NA,0,0,0,0,0,0
Ma_Gei000_KENT_08,2046,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA14HOME08,home,Gei,9,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Sh_Marsha_GEOR_32,2047,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA15AWAY02,away,Marshall,8,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Tu_Maxwel_GEOR_01,2048,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA15AWAY05,away,Maxwell,9,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Au_Schult_KENT_02,2049,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA16HOME03,home,Schultz,1,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0
Ry_Shinn0_KENT_12,2050,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA16HOME05,home,Shinn,2,out,1,0,-1,0,1,1,c,ss,0,0,0,0,0,0
Aa_Schunk_GEOR_22,2051,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA17AWAY03,away,Schunk,3,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
Ze_Lewis0_KENT_04,2052,GEOR_KENT_0328201901,GEOR_KENT_0328201901_PA18HOME04,home,Lewis,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,1,0,0
Ja_Shelby_KENT_30,2053,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA04HOME02,home,Shelby,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Br_Daniel_KENT_43,2054,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA04HOME04,home,Daniel,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Shelby_KENT_30,2055,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA04HOME04,home,Shelby,4,advanced,2,3,1,0,0,0,NA,NA,0,0,0,1,0,0
Ja_Shelby_KENT_30,2056,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA04HOME05,home,Shelby,4,out,3,0,-3,0,0,1,NA,NA,0,0,0,0,0,0
Ze_Lewis0_KENT_04,2057,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA06HOME03,home,Lewis,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,1,0,0
Ze_Lewis0_KENT_04,2058,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA06HOME04,home,Lewis,9,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Au_Schult_KENT_02,2059,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA06HOME06,home,Schultz,1,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
LJ_Talley_GEOR_02,2060,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA07AWAY03,away,Talley,4,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Ja_Shelby_KENT_30,2061,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA08HOME02,home,Shelby,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Br_Daniel_KENT_43,2062,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA08HOME03,home,Daniel,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Shelby_KENT_30,2063,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA08HOME03,home,Shelby,4,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Br_Daniel_KENT_43,2064,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA08HOME06,home,Daniel,5,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ja_Shelby_KENT_30,2065,GEOR_KENT_0329201901,GEOR_KENT_0329201901_PA08HOME06,home,Shelby,4,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Tu_Maxwel_GEOR_01,2290,GEOR_SCAR_0315201901,GEOR_SCAR_0315201901_PA17AWAY05,away,Maxwell,9,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ca_Shephe_GEOR_07,2291,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA01AWAY02,away,Shepherd,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ri_King00_GEOR_31,2292,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA01AWAY03,away,King,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ca_Shephe_GEOR_07,2293,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA01AWAY03,away,Shepherd,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ri_King00_GEOR_31,2294,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA05AWAY04,away,King,2,out,1,0,-1,0,0,1,ss unassisted,ng,0,0,0,0,0,0
Qu_Perez0_SCAR_26,2295,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA06HOME03,home,Perez,1,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Ma_Meadow_GEOR_30,2296,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA07AWAY03,away,Meadows,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
TJ_Hopkin_SCAR_05,2297,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA08HOME03,home,Hopkins,3,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0
Tu_Maxwel_GEOR_01,2298,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA09AWAY03,away,Maxwell,9,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ch_Cullen_SCAR_33,2299,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA10HOME02,home,Cullen,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,1
Br_Allen0_SCAR_03,2300,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA10HOME03,home,Allen,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ch_Cullen_SCAR_33,2301,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA10HOME03,home,Cullen,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
Ch_Cullen_SCAR_33,2302,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA10HOME04,home,Cullen,6,out,3,0,-3,0,0,1,NA,NA,0,0,0,0,0,0
Qu_Perez0_SCAR_26,2303,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA10HOME05,home,Perez,1,advanced,0,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Ia_Jenkin_SCAR_24,2304,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA10HOME05,home,Jenkins,8,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0
Br_Allen0_SCAR_03,2305,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA10HOME05,home,Allen,7,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Ia_Jenkin_SCAR_24,2306,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA14HOME03,home,Jenkins,8,out,0,0,0,0,0,0,c,1b,0,0,0,0,0,0
Qu_Perez0_SCAR_26,2307,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA16HOME03,home,Perez,1,out,1,0,-1,0,1,1,c,2b,0,0,0,0,0,0
Ma_Meadow_GEOR_30,2308,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA17AWAY03,away,Meadows,5,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
Co_Tate00_GEOR_15,2309,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA17AWAY05,away,Tate,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0
Co_Tate00_GEOR_15,2310,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA17AWAY06,away,Tate,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0
CJ_Smith0_GEOR_05,2311,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA17AWAY08,away,Smith,8,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0
Co_Tate00_GEOR_15,2312,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA17AWAY08,away,Tate,6,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0
Ca_Shephe_GEOR_07,2313,GEOR_SCAR_0317201901,GEOR_SCAR_0317201901_PA17AWAY10,away,Shepherd,1,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0
LJ_Talley_GEOR_02,2271,GEOR_SCAR_0315201901,GEOR_SCAR_0315201901_PA03AWAY03,away,Talley,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,1,0,0
LJ_Talley_GEOR_02,2272,GEOR_SCAR_0315201901,GEOR_SCAR_0315201901_PA03AWAY04,away,Talley,4,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0
