PlayerID,ID,GameID,PlateAppID,HomeAway,BatterName,BatterHole,CountBalls,CountStrikes,pitchBalls,pitchFouls,pitchKSwing,pitchKLook,pitchBIPs,Pitches,BIP,H,Bases,Singles,Doubles,Triples,HR,HitLocation,HitQuality,HitType,INFH,FO,FOLocation,FOQuality,FOType,DP,DPType,Reach,RBOE,FC,SAC,SF,BB,IBB,UBB,SO,KSwing,KLook,UCTS,SOReach,HBP,TrueOutcome
Ko_Morris_ABAM_50,991,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA09AWAY05,away,Morris,9,2,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Jo_Breaux_ABAM_04,992,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA09AWAY06,away,Breaux,1,2,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Th_Dillar_OMSS_06,993,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA10HOME01,home,Dillard,4,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to rf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ry_Olenek_OMSS_02,994,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA10HOME02,home,Olenek,5,0,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,center field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty_Keenan_OMSS_10,995,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA10HOME03,home,Keenan,6,3,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Co_Johnso_OMSS_13,996,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA10HOME04,home,Johnson,7,3,2,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,left,hard,ground ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ti_Elko00_OMSS_25,997,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA10HOME07,home,Elko,8,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ja_Adams0_OMSS_01,998,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA10HOME08,home,Adams,9,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,up the middle,hard,ground ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
An_Servid_OMSS_03,999,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA10HOME09,home,Servideo,1,3,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Gr_Kessin_OMSS_15,1000,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA10HOME10,home,Kessinger,2,1,0,-1,-1,-1,-1,-1,-1,1,1,2,0,1,0,0,center field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Zabows_OMSS_14,1001,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA10HOME11,home,Zabowski,3,1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TJ_Reeves_ABAM_22,1002,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA11AWAY01,away,Reeves,2,3,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Mo_Mccull_ABAM_08,1003,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA11AWAY03,away,Mccullough,3,1,2,-1,-1,-1,-1,-1,-1,1,1,2,0,1,0,0,right center,hard,line drive,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ju_King00_ABAM_36,1004,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA11AWAY05,away,King,4,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ke_Holcom_ABAM_18,1005,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA11AWAY06,away,Holcombe,5,0,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,right,hard,ground ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br_Auerba_ABAM_07,1006,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA11AWAY08,away,Auerbach,6,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,1,0,0,1
Ju_King00_ABAM_36,1007,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA11AWAY09,away,King,4,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Th_Dillar_OMSS_06,1008,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA12HOME03,home,Dillard,4,3,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Ry_Olenek_OMSS_02,1009,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA12HOME04,home,Olenek,5,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ty_Keenan_OMSS_10,1010,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA12HOME05,home,Keenan,6,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,46,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ko_Robins_ABAM_24,1011,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA13AWAY01,away,Robinson,8,2,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Trousd_ABAM_02,1012,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA13AWAY03,away,Trousdale,9,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Wa_Mcclen_ABAM_13,1013,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA13AWAY04,away,Mccleney,1,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Johnso_OMSS_13,1014,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA14HOME05,home,Johnson,7,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 3b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ti_Elko00_OMSS_25,1015,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA14HOME06,home,Elko,8,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ja_Adams0_OMSS_01,1016,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA14HOME07,home,Adams,9,3,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
An_Servid_OMSS_03,1017,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA14HOME08,home,Servideo,1,3,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
TJ_Reeves_ABAM_22,1018,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA15AWAY01,away,Reeves,2,3,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Mo_Mccull_ABAM_08,1019,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA15AWAY02,away,Mccullough,3,3,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Ju_King00_ABAM_36,1020,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA15AWAY04,away,King,4,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Ke_Holcom_ABAM_18,1021,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA15AWAY05,away,Holcombe,5,1,2,-1,-1,-1,-1,-1,-1,1,1,2,0,1,0,0,right field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br_Auerba_ABAM_07,1022,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA15AWAY06,away,Auerbach,6,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to rf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gr_Kessin_OMSS_15,1023,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA16HOME01,home,Kessinger,2,3,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Co_Zabows_OMSS_14,1024,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA16HOME02,home,Zabowski,3,1,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Th_Dillar_OMSS_06,1025,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA16HOME03,home,Dillard,4,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca_Gindl0_OMSS_44,1026,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA16HOME05,home,Gindl,5,3,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Ty_Keenan_OMSS_10,1027,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA16HOME06,home,Keenan,6,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Hawk00_ABAM_42,1028,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA17AWAY04,away,Hawk,7,1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ko_Robins_ABAM_24,1029,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA17AWAY05,away,Robinson,8,2,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Trousd_ABAM_02,1030,ABAM_OMSS_0317201901,ABAM_OMSS_0317201901_PA17AWAY06,away,Trousdale,9,1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 3b,soft,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ju_Fabian_FLOR_04,529,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA12HOME05,home,Fabian,7,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,TRUE,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Br_Auerba_ABAM_07,530,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA13AWAY01,away,Auerbach,8,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ko_Morris_ABAM_50,531,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA13AWAY02,away,Morris,9,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Breaux_ABAM_04,532,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA13AWAY03,away,Breaux,1,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Au_Langwo_FLOR_44,533,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA14HOME01,home,Langworthy,8,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br_Smith0_FLOR_09,534,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA14HOME02,home,Smith,9,1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ja_Young0_FLOR_01,535,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA14HOME03,home,Young,1,2,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to rf,soft,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ko_Robins_ABAM_24,536,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA15AWAY01,away,Robinson,2,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 3b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mo_Mccull_ABAM_08,537,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA15AWAY02,away,Mccullough,3,0,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,left field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ke_Holcom_ABAM_18,538,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA15AWAY04,away,Holcombe,4,2,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty_Gentry_ABAM_28,539,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA15AWAY05,away,Gentry,5,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Br_Mcconn_FLOR_13,540,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA16HOME02,home,Mcconnell,2,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,up the middle,hard,ground ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ne_Maldon_FLOR_27,541,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA16HOME03,home,Maldonado,3,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ke_Calila_FLOR_06,542,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA16HOME05,home,Calilao,4,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,left field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wi_Dalton_FLOR_16,543,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA16HOME06,home,Dalton,5,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,shallow infield,soft,ground ball,1,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Co_Acton0_FLOR_22,544,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA16HOME08,home,Acton,6,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,shortstop,soft,ground ball,1,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ju_Fabian_FLOR_04,545,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA16HOME10,home,Fabian,7,3,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Au_Langwo_FLOR_44,546,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA16HOME11,home,Langworthy,8,0,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr_Willia_ABAM_55,547,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA17AWAY01,away,Williamson,6,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Trousd_ABAM_02,548,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA17AWAY02,away,Trousdale,7,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br_Auerba_ABAM_07,549,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA17AWAY03,away,Auerbach,8,3,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
TJ_Reeves_ABAM_22,550,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA17AWAY07,away,Reeves,9,0,1,-1,-1,-1,-1,-1,-1,1,1,4,0,0,0,1,center field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jo_Breaux_ABAM_04,551,ABAM_FLOR_0331201901,ABAM_FLOR_0331201901_PA17AWAY08,away,Breaux,1,0,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Br_Auerba_ABAM_07,552,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA01AWAY01,away,Auerbach,1,1,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mo_Mccull_ABAM_08,553,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA01AWAY02,away,Mccullough,2,3,2,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Ty_Gentry_ABAM_28,554,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA01AWAY03,away,Gentry,3,2,1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dr_Willia_ABAM_55,555,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA01AWAY04,away,Williamson,4,2,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,46,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tu_Maxwel_GEOR_01,556,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA02HOME01,home,Maxwell,1,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ri_King00_GEOR_31,557,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA02HOME02,home,King,2,1,1,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to rf,medium,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aa_Schunk_GEOR_22,558,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA02HOME03,home,Schunk,3,0,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 3b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TJ_Reeves_ABAM_22,559,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA03AWAY01,away,Reeves,5,1,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,0,0,1,0,0,1
Jo_Breaux_ABAM_04,560,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA03AWAY02,away,Breaux,6,0,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,left field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ko_Robins_ABAM_24,561,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA03AWAY03,away,Robinson,7,0,1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,right field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty_Ras000_ABAM_05,562,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA03AWAY04,away,Ras,8,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,0,1,0,0,0,1
Ko_Morris_ABAM_50,563,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA03AWAY05,away,Morris,9,2,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,soft,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LJ_Talley_GEOR_02,564,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA04HOME01,home,Talley,4,1,2,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,center field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jo_Cable0_GEOR_42,565,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA04HOME02,home,Cable,5,3,1,-1,-1,-1,-1,-1,-1,1,1,2,0,1,0,0,center field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ca_Shephe_GEOR_07,566,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA04HOME03,home,Shepherd,6,0,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pa_Sulliv_GEOR_14,567,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA04HOME04,home,Sullivan,7,1,0,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,fly ball,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sh_Marsha_GEOR_32,568,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA04HOME05,home,Marshall,8,2,2,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,center field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ch_Rogers_GEOR_20,569,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA04HOME06,home,Rogers,9,0,2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Br_Auerba_ABAM_07,570,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA05AWAY01,away,Auerbach,1,3,1,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,0,NA,NA,NA,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,1,0,1,0,0,0,0,0,0,1
Mo_Mccull_ABAM_08,571,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA05AWAY02,away,Mccullough,2,0,2,-1,-1,-1,-1,-1,-1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,46,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ty_Gentry_ABAM_28,572,ABAM_GEOR_0517201901,ABAM_GEOR_0517201901_PA05AWAY03,away,Gentry,3,0,0,-1,-1,-1,-1,-1,-1,1,1,4,0,0,0,1,left field,hard,fly ball,0,0,NA,NA,NA,0,NA,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,1
