GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE,bostartOuts,bostartOnFirst,bostartOnSecond,bostartOnThird,bostartBaseState,bostartBaseOutState,boendOuts,boendOnFirst,boendOnSecond,boendOnThird,boendBaseState,boendBaseOutState
2019021701,2019021701Away0103b,away,Kerr,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,Kerr,NA,C,C0,0,Howie,Kerr,Kerr,H,H0
2019021701,2019021701Away0106b,away,Howie,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Howie,Kerr,Kerr,H,H2,2,Lucio,Howie,Kerr,H,H2
2019021701,2019021701Away0106b,away,Kerr,2,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,2,Howie,Kerr,Kerr,H,H2,2,Lucio,Howie,Kerr,H,H2
2019021701,2019021701Away0106b,away,Lucio,6,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,2,Howie,Kerr,Kerr,H,H2,2,Lucio,Lucio,Kerr,H,H2
2019021701,2019021701Away0106b,away,Howie,3,stole,1,3,2,1,1,0,NA,NA,0,0,0,0,0,0,2,Howie,Kerr,Kerr,H,H2,2,Lucio,Lucio,Howie,H,H2
2019021701,2019021701Away0202b,away,Conklin,8,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,0,NA,Conklin,NA,C,C0,0,NA,Weaver,NA,C,C0
2019021701,2019021701Away0204b,away,Johnson,1,stole,1,2,1,1,1,0,NA,NA,0,0,0,0,0,0,0,Johnson,Weaver,NA,E,E0,1,Johnson,Johnson,NA,E,E1
2019021701,2019021701Away0204b,away,Weaver,9,stole,2,3,1,1,1,0,NA,NA,0,0,0,0,0,0,0,Johnson,Weaver,NA,E,E0,1,Johnson,Johnson,Weaver,H,H1
2019021701,2019021701Away0206b,away,Howie,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Howie,Johnson,Weaver,H,H1,1,Lewis,Howie,Weaver,H,H1
2019021701,2019021701Away0206b,away,Johnson,1,out,2,0,-2,0,0,1,ss,3b,0,0,0,0,0,0,1,Howie,Johnson,Weaver,H,H1,2,Lewis,Howie,Weaver,H,H2
2019021701,2019021701Away0206b,away,Weaver,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,1,Howie,Johnson,Weaver,H,H1,2,Lewis,Howie,Weaver,H,H2
2019021701,2019021701Away0303b,away,Botsoe,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Botsoe,NA,NA,B,B1,2,Botsoe,Botsoe,NA,E,E2
2019021701,2019021701Away0503b,away,Botsoe,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,1,1,NA,NA,NA,A,A1,1,NA,Botsoe,NA,C,C1
2019021701,2019021701Away0506b,away,Conklin,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Conklin,Botsoe,NA,E,E2,2,Johnson,Conklin,NA,E,E2
2019021701,2019021701Away0506b,away,Botsoe,7,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Conklin,Botsoe,NA,E,E2,2,Johnson,Conklin,Botsoe,H,H2
2019021701,2019021701Away0604b,away,Howie,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,NA,Howie,NA,C,C0,0,Lewis,Howie,Howie,H,H0
2019021701,2019021701Away0604b,away,Lewis,4,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,0,NA,Howie,NA,C,C0,0,Lewis,Lewis,Howie,H,H0
2019021701,2019021701Away0605b,away,Lewis,4,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,0,Lewis,Lewis,Howie,H,H0,0,Harris,Lewis,Howie,H,H0
2019021701,2019021701Away0605b,away,Howie,3,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,Lewis,Lewis,Howie,H,H0,0,Harris,Lewis,Howie,H,H0
2019021701,2019021701Away0605b,away,Harris,5,advanced,0,2,2,0,0,0,NA,NA,0,0,0,1,0,0,0,Lewis,Lewis,Howie,H,H0,0,Harris,Harris,Howie,H,H0
2019021701,2019021701Away0606b,away,Harris,5,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,0,Harris,Harris,Howie,H,H0,1,Harris,Harris,Harris,H,H1
2019021701,2019021701Away0606b,away,Harris,5,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,0,Harris,Harris,Howie,H,H0,1,Harris,Harris,Harris,H,H1
2019021701,2019021701Away0609b,away,Conklin,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Conklin,Harris,Harris,H,H2,2,Weaver,Conklin,Harris,H,H2
2019021701,2019021701Away0609b,away,Weaver,9,advanced,0,2,2,0,0,0,NA,NA,0,0,0,1,0,0,2,Conklin,Harris,Harris,H,H2,2,Weaver,Weaver,Harris,H,H2
2019021701,2019021701Away0609b,away,Conklin,8,advanced,1,3,2,0,0,0,NA,NA,0,0,0,1,0,0,2,Conklin,Harris,Harris,H,H2,2,Weaver,Weaver,Conklin,H,H2
2019021701,2019021701Away0705b,away,Kerr,2,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,1,Kerr,NA,NA,B,B1,1,NA,NA,NA,A,A1
2019021701,2019021701Away0707b,away,NA,0,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,NA,Harris,NA,C,C1,2,NA,Harris,NA,C,C2
2019021701,2019021701Home0104b,home,Smith,1,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,0,Smith,NA,NA,B,B0,0,Smith,Lingua,NA,E,E0
2019021701,2019021701Home0109b,home,Lingua,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Smith,Lingua,NA,E,E1,2,Smith,Lingua,Lingua,H,H2
2019021701,2019021701Home0204b,home,Williams,6,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,0,Williams,NA,NA,B,B0,0,Wells,NA,Williams,F,F0
2019021701,2019021701Home0207b,home,Wells,7,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0,0,Wells,NA,Williams,F,F0,2,Wells,NA,Williams,F,F2
2019021701,2019021701Home0306b,home,Lingua,2,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0,1,Lingua,NA,NA,B,B1,3,Lingua,NA,NA,B,B3
2019021701,2019021701Home0506b,home,NA,0,advanced,2,2,0,0,0,0,NA,NA,0,0,0,0,0,0,1,ERROR: name not in batting order, ts: De La Paz singled to center field (1-0 B).,NA,NA,B,B1,1,Smith,NA,NA,B,B1
2019021701,2019021701Home0509b,home,Smith,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Smith,NA,NA,B,B1,2,Smith,Smith,NA,E,E2
2019021701,2019021701Home05010b,home,NA,0,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Smith,NA,NA,B,B1,2,Smith,Smith,NA,E,E2
2019021701,2019021701Home0709b,home,Horner,8,out,1,0,-1,0,0,1,3b,2b,0,0,0,0,0,0,0,Horner,NA,NA,B,B0,1,ERROR: name not in batting order, ts: De La Paz reached on a fielder s choice (1-0 B);,NA,NA,B,B1
2019021701,2019021701Home07012b,home,NA,0,out,2,0,-2,0,1,2,c,2b,0,0,0,0,0,0,1,ERROR: name not in batting order, ts: De La Paz reached on a fielder s choice (1-0 B);,NA,NA,B,B1,4,ERROR: name not in batting order, ts: De La Paz reached on a fielder s choice (1-0 B);,NA,NA,B,B4
