GameID,PlateAppID,HomeAway,BatterName,BatterHole,CountBalls,CountStrikes,pitchBalls,pitchFouls,pitchKSwing,pitchKLook,pitchBIPs,Pitches,BIP,H,Bases,Singles,Doubles,Triples,HR,HitLocation,HitQuality,HitType,INFH,FO,FOLocation,FOQuality,FOType,DP,DPType,Reach,RBOE,FC,SAC,SF,BB,IBB,UBB,SO,KSwing,KLook,UCTS,SOReach,HBP,TrueOutcome,BasesAdded,RunsAdded,OutsAdded,bostartOuts,bostartOnFirst,bostartOnSecond,bostartOnThird,bostartBaseState,bostartBaseOutState,boendOuts,boendOnFirst,boendOnSecond,boendOnThird,boendBaseState,boendBaseOutState
2019022401,2019022401Away0101b,away,Oxyer,1,2,2,2,0,1,1,1,5,1,1,1,1,0,0,0,right center,hard,line drive,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,A,A0,0,Oxyer,NA,NA,B,B0
2019022401,2019022401Away0102b,away,Hoskins,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Oxyer,NA,NA,B,B0,1,Oxyer,NA,NA,B,B1
2019022401,2019022401Away0103b,away,Doherty,3,2,2,2,1,0,1,1,5,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Oxyer,Oxyer,NA,E,E1,2,Oxyer,Oxyer,NA,E,E2
2019022401,2019022401Away0104b,away,Brown,4,0,2,0,2,1,0,0,3,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,2,Oxyer,Oxyer,Oxyer,H,H2,3,Oxyer,Oxyer,Oxyer,H,H3
2019022401,2019022401Away0201b,away,Hancock,5,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,True,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,A,A0,0,Hancock,NA,NA,B,B0
2019022401,2019022401Away0202b,away,Schreur,6,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hancock,NA,NA,B,B0,0,Schreur,NA,NA,B,B0
2019022401,2019022401Away0203b,away,Warley,7,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,lf line,hard,ground ball,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,Schreur,NA,NA,B,B1,1,Schreur,Warley,NA,E,E1
2019022401,2019022401Away0204b,away,Roets,8,1,0,1,0,0,0,1,2,1,1,1,1,0,0,0,center field,hard,fly ball,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Schreur,Warley,Schreur,H,H1,1,Roets,Warley,Schreur,H,H1
2019022401,2019022401Away0205b,away,Cordell,9,0,2,0,0,1,2,0,3,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,NA,Roets,Warley,G,G1,2,NA,Roets,Warley,G,G2
2019022401,2019022401Away0206b,away,Oxyer,1,2,2,2,2,0,2,1,7,1,1,1,1,0,0,0,right field,hard,fly ball,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,NA,Roets,Warley,G,G2,2,Oxyer,Roets,Warley,H,H2
2019022401,2019022401Away0207b,away,Hoskins,2,1,2,1,0,0,3,0,4,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,Oxyer,Roets,Warley,H,H2,3,Oxyer,Roets,Warley,H,H3
2019022401,2019022401Away0301b,away,Doherty,3,1,2,1,3,0,0,1,5,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 3b,soft,ground ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1
2019022401,2019022401Away0302b,away,Brown,4,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,1,to p,soft,ground ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2
2019022401,2019022401Away0303b,away,Hancock,5,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 2b,soft,ground ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3
2019022401,2019022401Away0401b,away,Schreur,6,2,0,2,0,0,0,1,3,1,1,4,0,0,0,1,left center,hard,line drive,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,NA,NA,NA,A,A0,0,NA,NA,NA,A,A0
2019022401,2019022401Away0402b,away,Warley,7,0,0,0,0,0,0,1,1,1,1,2,0,1,0,0,right center,hard,line drive,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,A,A0,0,NA,Warley,NA,C,C0
2019022401,2019022401Away0403b,away,Roets,8,3,0,4,0,0,0,0,4,0,0,1,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,NA,Warley,NA,C,C0,0,Roets,Warley,NA,E,E0
2019022401,2019022401Away0404b,away,Cordell,9,0,2,0,1,0,2,0,3,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,Roets,Warley,NA,E,E0,1,Roets,Warley,NA,E,E1
2019022401,2019022401Away0405b,away,Oxyer,1,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,soft,ground ball,0,64,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Roets,Warley,NA,E,E1,2,Roets,Warley,NA,E,E2
2019022401,2019022401Away0501b,away,Hoskins,2,1,0,1,0,0,0,1,2,1,1,1,1,0,0,0,center field,hard,fly ball,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,A,A0,0,Hoskins,NA,NA,B,B0
2019022401,2019022401Away0502b,away,Doherty,3,1,2,1,1,1,1,0,4,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,Hoskins,NA,NA,B,B0,1,Hoskins,NA,NA,B,B1
