GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE,bostartOuts,bostartOnFirst,bostartOnSecond,bostartOnThird,bostartBaseState,bostartBaseOutState,boendOuts,boendOnFirst,boendOnSecond,boendOnThird,boendBaseState,boendBaseOutState
2019031002,2019031002Away0104b,away,Camilletti,3,out,1,0,-1,0,0,1,3b,2b,0,0,0,0,0,0,2,Camilletti,NA,NA,B,B2,3,Dileo,NA,NA,B,B3
2019031002,2019031002Away0203b,away,Demumbrum,5,out,1,0,-1,0,0,1,3b,2b,0,0,0,0,0,0,1,Demumbrum,NA,NA,B,B1,2,Griffith,NA,NA,B,B2
2019031002,2019031002Away0204b,away,Griffith,7,out,1,0,-1,0,0,1,3b,2b,0,0,0,0,0,0,2,Griffith,NA,NA,B,B2,3,Krsolovic,NA,NA,B,B3
2019031002,2019031002Away0403b,away,Demumbrum,5,out,0,0,0,0,0,1,c,1b,0,0,0,0,0,0,2,NA,NA,NA,A,A2,4,NA,NA,NA,A,A4
2019031002,2019031002Away0603b,away,Fitzgerald,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Fitzgerald,NA,NA,B,B1,1,Zilinsky,Fitzgerald,NA,E,E1
2019031002,2019031002Away0604b,away,Fitzgerald,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Zilinsky,Fitzgerald,NA,E,E1,2,Zilinsky,Fitzgerald,Fitzgerald,H,H2
2019031002,2019031002Away0605b,away,Zilinsky,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Zilinsky,Fitzgerald,Fitzgerald,H,H2,2,Dileo,Zilinsky,Fitzgerald,H,H2
2019031002,2019031002Away0606b,away,Dileo,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Dileo,Zilinsky,Fitzgerald,H,H2,2,Demumbrum,Dileo,Fitzgerald,H,H2
2019031002,2019031002Away0606b,away,Zilinsky,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Dileo,Zilinsky,Fitzgerald,H,H2,2,Demumbrum,Dileo,Zilinsky,H,H2
2019031002,2019031002Away0606b,away,Fitzgerald,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,2,Dileo,Zilinsky,Fitzgerald,H,H2,2,Demumbrum,Dileo,Zilinsky,H,H2
2019031002,2019031002Away0608b,away,Demumbrum,5,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0,2,Demumbrum,Dileo,Zilinsky,H,H2,3,Mcgee,Dileo,Zilinsky,H,H3
2019031002,2019031002Home0403b,home,Kerr,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Kerr,NA,NA,B,B1,2,Kerr,Kerr,NA,E,E2
2019031002,2019031002Home0404b,home,Howie,4,out,0,0,0,0,1,2,c,2b,0,0,0,0,0,0,2,Kerr,Kerr,NA,E,E2,4,Howie,Kerr,NA,E,E4
2019031002,2019031002Home0502b,home,Thomason,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Thomason,NA,NA,B,B0,1,Thomason,Thomason,NA,E,E1
2019031002,2019031002Home0503b,home,Thomason,5,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Thomason,Thomason,NA,E,E1,2,Thomason,Thomason,Thomason,H,H2
2019031002,2019031002Home0602b,home,Johnson,1,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,A,A0,0,Johnson,Johnson,NA,E,E0
2019031002,2019031002Home0604b,home,Johnson,1,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Johnson,Johnson,NA,E,E1,2,Johnson,Johnson,Johnson,H,H2
