GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE,bostartOuts,bostartOnFirst,bostartOnSecond,bostartOnThird,bostartBaseState,bostartBaseOutState,boendOuts,boendOnFirst,boendOnSecond,boendOnThird,boendBaseState,boendBaseOutState
2019031601,2019031601Away0401b,away,Lewis,3,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,A,A0,0,Lewis,Lewis,NA,E,E0
2019031601,2019031601Away0503b,away,Harris,7,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,1,Harris,NA,NA,B,B1,1,NA,NA,NA,A,A1
2019031601,2019031601Away0505b,away,Johnson,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Johnson,NA,NA,B,B1,1,Kerr,Johnson,NA,E,E1
2019031601,2019031601Away0506b,away,Kerr,2,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0,1,Kerr,Johnson,NA,E,E1,2,Lewis,Johnson,NA,E,E2
2019031601,2019031601Away0506b,away,Johnson,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Kerr,Johnson,NA,E,E1,2,Lewis,Johnson,Johnson,H,H2
2019031601,2019031601Away0602b,away,Thomason,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Thomason,NA,NA,B,B0,1,Thomason,Thomason,NA,E,E1
2019031601,2019031601Away0603b,away,Harris,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Thomason,Thomason,NA,E,E1,1,NA,Harris,NA,C,C1
2019031601,2019031601Away0603b,away,Thomason,5,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,1,Thomason,Thomason,NA,E,E1,1,NA,Harris,NA,C,C1
2019031601,2019031601Away0702b,away,Johnson,1,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,0,Johnson,NA,NA,B,B0,0,Kerr,NA,Johnson,F,F0
2019031601,2019031601Away0704b,away,Kerr,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Kerr,NA,Johnson,F,F1,1,Howie,Kerr,Johnson,H,H1
2019031601,2019031601Away0704b,away,Johnson,1,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,1,Kerr,NA,Johnson,F,F1,1,Howie,Kerr,Johnson,H,H1
2019031601,2019031601Away0903b,away,Kerr,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Kerr,NA,NA,B,B1,1,Lewis,Kerr,NA,E,E1
2019031601,2019031601Away0905b,away,Lewis,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Lewis,Kerr,NA,E,E1,1,Howie,Lewis,NA,E,E1
2019031601,2019031601Away0905b,away,Kerr,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Lewis,Kerr,NA,E,E1,1,Howie,Lewis,Kerr,H,H1
2019031601,2019031601Away0906b,away,Howie,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Howie,Lewis,Kerr,H,H1,1,Thomason,Howie,Kerr,H,H1
2019031601,2019031601Away0906b,away,Lewis,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Howie,Lewis,Kerr,H,H1,1,Thomason,Howie,Lewis,H,H1
2019031601,2019031601Away0906b,away,Kerr,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,1,Howie,Lewis,Kerr,H,H1,1,Thomason,Howie,Lewis,H,H1
2019031601,2019031601Away0908b,away,Thomason,5,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0,2,Thomason,Howie,Lewis,H,H2,3,Harris,Howie,Lewis,H,H3
2019031601,2019031601Home0102b,home,Leonard,1,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0,0,Leonard,NA,NA,B,B0,1,Pauly,NA,NA,B,B1
2019031601,2019031601Home0102b,home,Pauly,2,advanced,0,2,2,0,0,0,NA,NA,0,0,0,1,0,0,0,Leonard,NA,NA,B,B0,1,Pauly,Pauly,NA,E,E1
2019031601,2019031601Home0103b,home,Pauly,2,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Pauly,Pauly,NA,E,E1,1,Hammon,Pauly,Pauly,H,H1
2019031601,2019031601Home0104b,home,Hammon,3,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0,1,Hammon,Pauly,Pauly,H,H1,3,Hammon,Pauly,Pauly,H,H3
2019031601,2019031601Home0203b,home,Fain,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,NA,Fain,NA,C,C1,1,Hill,Fain,Fain,H,H1
2019031601,2019031601Home0204b,home,Hill,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Hill,Fain,Fain,H,H1,1,Burghardt,Hill,Fain,H,H1
2019031601,2019031601Home0204b,home,Fain,6,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,1,Hill,Fain,Fain,H,H1,1,Burghardt,Hill,Fain,H,H1
2019031601,2019031601Home0205b,home,Burghardt,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Burghardt,Hill,Fain,H,H1,1,Boyd,Burghardt,Fain,H,H1
2019031601,2019031601Home0205b,home,Hill,7,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Burghardt,Hill,Fain,H,H1,1,Boyd,Burghardt,Hill,H,H1
2019031601,2019031601Home0206b,home,Boyd,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Boyd,Burghardt,Hill,H,H1,2,Boyd,Boyd,Hill,H,H2
2019031601,2019031601Home0206b,home,Burghardt,8,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Boyd,Burghardt,Hill,H,H1,2,Boyd,Boyd,Burghardt,H,H2
2019031601,2019031601Home0206b,home,Hill,7,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,1,Boyd,Burghardt,Hill,H,H1,2,Boyd,Boyd,Burghardt,H,H2
2019031601,2019031601Home0402b,home,Hill,7,out,1,0,-1,0,0,1,ss unassiste,LL,0,0,0,0,0,0,0,Hill,NA,NA,B,B0,1,Burghardt,NA,NA,B,B1
2019031601,2019031601Home0404b,home,Burghardt,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Burghardt,NA,NA,B,B2,2,Leonard,Burghardt,NA,E,E2
2019031601,2019031601Home0405b,home,Leonard,1,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,2,Leonard,Burghardt,NA,E,E2,2,Leonard,Pauly,Leonard,H,H2
2019031601,2019031601Home0405b,home,Burghardt,8,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,2,Leonard,Burghardt,NA,E,E2,2,Leonard,Pauly,Leonard,H,H2
2019031601,2019031601Home0406b,home,Hammon,3,out,0,0,0,0,0,2,c,1b,0,1,1,0,0,0,2,Leonard,Pauly,Leonard,H,H2,4,Hammon,Pauly,Leonard,H,H4
2019031601,2019031601Home0602b,home,NA,0,advanced,2,2,0,0,0,0,NA,NA,0,0,0,0,0,0,0,Burghardt,NA,NA,B,B0,0,Burghardt,NA,NA,B,B0
2019031601,2019031601Home0604b,home,Boyd,9,advanced,0,2,2,0,0,0,NA,NA,0,0,0,0,0,0,0,Burghardt,NA,NA,B,B0,0,Leonard,Boyd,NA,E,E0
2019031601,2019031601Home0604b,home,NA,0,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Burghardt,NA,NA,B,B0,0,Leonard,Boyd,NA,E,E0
2019031601,2019031601Home0605b,home,Leonard,1,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,0,Leonard,Boyd,NA,E,E0,0,NA,NA,NA,A,A0
2019031601,2019031601Home0605b,home,Boyd,9,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,0,Leonard,Boyd,NA,E,E0,0,NA,NA,NA,A,A0
2019031601,2019031601Home0605b,home,NA,0,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,Leonard,Boyd,NA,E,E0,0,NA,NA,NA,A,A0
2019031601,2019031601Home0607b,home,Hammon,3,out,1,0,-1,0,1,2,c,2b,0,0,0,0,0,0,0,Hammon,NA,NA,B,B0,3,Hammon,NA,NA,B,B3
