GameID,PlateAppID,HomeAway,BatterName,BatterHole,CountBalls,CountStrikes,pitchBalls,pitchFouls,pitchKSwing,pitchKLook,pitchBIPs,Pitches,BIP,H,Bases,Singles,Doubles,Triples,HR,HitLocation,HitQuality,HitType,INFH,FO,FOLocation,FOQuality,FOType,DP,DPType,Reach,RBOE,FC,SAC,SF,BB,IBB,UBB,SO,KSwing,KLook,UCTS,SOReach,HBP,TrueOutcome,BasesAdded,RunsAdded,OutsAdded,bostartOuts,bostartOnFirst,bostartOnSecond,bostartOnThird,bostartBaseState,bostartBaseOutState,boendOuts,boendOnFirst,boendOnSecond,boendOnThird,boendBaseState,boendBaseOutState
2019031001,2019031001Away0101b,away,Fitzgerald,1,3,2,4,1,0,1,0,6,0,0,1,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,A,A0,0,Fitzgerald,NA,NA,B,B0
2019031001,2019031001Away0102b,away,Zilinsky,2,0,0,1,0,1,1,1,4,1,1,4,0,0,0,1,center field,hard,fly ball,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,Fitzgerald,NA,NA,B,B0,0,NA,NA,NA,A,A0
2019031001,2019031001Away0103b,away,Camilletti,3,3,0,4,0,0,0,0,4,0,0,1,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,A,A0,0,Camilletti,NA,NA,B,B0
2019031001,2019031001Away0104b,away,Dileo,4,1,0,1,0,0,0,1,2,1,1,1,1,0,0,0,left center,hard,line drive,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Camilletti,NA,NA,B,B0,0,Dileo,NA,NA,B,B0
2019031001,2019031001Away0105b,away,Demumbrum,5,2,2,2,0,1,2,0,5,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,Dileo,Camilletti,NA,E,E0,1,Dileo,Camilletti,NA,E,E1
2019031001,2019031001Away0106b,away,Mcgee,6,3,2,3,0,1,2,0,6,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,Dileo,Camilletti,NA,E,E1,2,Dileo,Camilletti,NA,E,E2
2019031001,2019031001Away0107b,away,Griffith,7,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Dileo,Camilletti,NA,E,E2,2,Griffith,Camilletti,NA,E,E2
2019031001,2019031001Away0201b,away,Krsolovic,8,2,2,2,2,0,0,1,5,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 3b,soft,ground ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1
2019031001,2019031001Away0202b,away,Thompson,9,0,0,0,0,1,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,1,to lf,medium,fly ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2
2019031001,2019031001Away0203b,away,Fitzgerald,1,0,1,0,0,0,1,1,2,1,1,1,1,0,0,0,shortstop,soft,ground ball,1,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,NA,NA,NA,A,A2,2,Fitzgerald,NA,NA,B,B2
2019031001,2019031001Away0204b,away,Zilinsky,2,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,Fitzgerald,NA,NA,B,B2,2,Zilinsky,NA,NA,B,B2
2019031001,2019031001Away0301b,away,Camilletti,3,3,2,3,3,0,1,0,7,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1
2019031001,2019031001Away0302b,away,Dileo,4,3,2,4,0,1,1,0,6,0,0,1,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,NA,NA,NA,A,A1,1,Dileo,NA,NA,B,B1
2019031001,2019031001Away0303b,away,Demumbrum,5,0,2,0,2,0,0,1,3,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,ground ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Dileo,NA,NA,B,B1,2,Dileo,NA,NA,B,B2
2019031001,2019031001Away0304b,away,Mcgee,6,0,0,1,0,0,0,1,2,1,1,3,0,0,1,0,left field,hard,fly ball,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,Dileo,Dileo,NA,E,E2,2,Dileo,Dileo,Mcgee,H,H2
2019031001,2019031001Away0306b,away,Krsolovic,8,0,0,1,0,1,1,1,4,1,1,3,0,0,1,0,right center,hard,line drive,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,Dileo,Dileo,Mcgee,H,H2,2,Dileo,Dileo,Krsolovic,H,H2
2019031001,2019031001Away0307b,away,Thompson,9,3,2,3,0,1,2,0,6,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,Dileo,Dileo,Krsolovic,H,H2,3,Dileo,Dileo,Krsolovic,H,H3
2019031001,2019031001Away0401b,away,Fitzgerald,1,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,1,to cf,medium,fly ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1
2019031001,2019031001Away0402b,away,Zilinsky,2,3,2,3,0,1,1,0,5,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,A,A1,1,NA,NA,NA,A,A1
2019031001,2019031001Away0403b,away,Camilletti,3,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 3b,soft,ground ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3
2019031001,2019031001Away0501b,away,Dileo,4,0,1,0,0,0,1,1,2,1,1,4,0,0,0,1,left center,hard,line drive,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,NA,NA,NA,A,A0,0,NA,NA,NA,A,A0
2019031001,2019031001Away0502b,away,Demumbrum,5,0,0,1,0,0,0,1,2,1,1,2,0,1,0,0,left field,hard,fly ball,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,NA,NA,A,A0,0,NA,Demumbrum,NA,C,C0
2019031001,2019031001Away0503b,away,Mcgee,6,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,foul,fly ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,Demumbrum,NA,C,C0,1,NA,Demumbrum,NA,C,C1
2019031001,2019031001Away0504b,away,Griffith,7,2,2,2,0,2,1,1,6,1,0,0,0,0,0,0,NA,NA,NA,0,1,to c,soft,ground ball,0,NA,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,NA,Demumbrum,NA,C,C1,2,NA,Demumbrum,NA,C,C2
2019031001,2019031001Away0505b,away,Krsolovic,8,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,1,to 1b,foul,fly ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,Demumbrum,NA,C,C2,3,NA,Demumbrum,NA,C,C3
2019031001,2019031001Away0604b,away,Thompson,9,1,0,1,0,0,0,1,2,1,0,0,0,0,0,0,NA,NA,NA,0,1,to ss,soft,ground ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1
2019031001,2019031001Away0605b,away,Fitzgerald,1,3,2,3,3,0,1,0,7,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2
2019031001,2019031001Away0606b,away,Zilinsky,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,A,A2,2,NA,NA,NA,A,A2
2019031001,2019031001Away0703b,away,Camilletti,3,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,right ,hard,ground ball,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,A,A0,0,Camilletti,NA,NA,B,B0
2019031001,2019031001Away0705b,away,Post,4,2,2,2,0,2,1,0,5,0,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,Camilletti,NA,NA,B,B0,1,Camilletti,NA,NA,B,B1
2019031001,2019031001Away0706b,away,Demumbrum,5,1,2,1,2,0,0,1,4,1,0,0,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,True,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,Camilletti,NA,NA,B,B1,1,Demumbrum,NA,NA,B,B1
2019031001,2019031001Away0708b,away,Lebeau,6,3,2,4,2,0,1,0,7,0,0,1,0,0,0,0,NA,NA,NA,0,0,,,,0,NA,False,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,2,Demumbrum,Demumbrum,NA,E,E2,2,Lebeau,Demumbrum,NA,E,E2
2019031001,2019031001Away0709b,away,Griffith,7,0,0,2,2,0,0,1,5,1,1,4,0,0,0,1,right field,hard,fly ball,0,0,,,,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,2,Lebeau,Demumbrum,NA,E,E2,2,NA,NA,NA,A,A2
2019031001,2019031001Away07010b,away,Krsolovic,8,2,1,2,1,0,0,1,4,1,0,0,0,0,0,0,NA,NA,NA,0,1,to rf,foul,fly ball,0,NA,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3
