GameID,AwayHome,LastName,FirstName,Pos1,Pos2,StarterSub
2019031701,away,Lewis,Aj,c,NA,starter
2019031701,away,Kerr,Ryland,2b,NA,starter
2019031701,away,Johnson,Will,1b,cf,starter
2019031701,away,Howie,Nick,dh,NA,starter
2019031701,away,Lovell,Brent,rf,NA,starter
2019031701,away,Thomason,Logan,3b,NA,starter
2019031701,away,Harris,Daniel,ss,NA,starter
2019031701,away,Brewer,Michael,cf,NA,starter
2019031701,away,Botsoe,Chris,lf,NA,starter
2019031701,away,Kelly,Brennan,p,NA,starter
2019031701,away,Lucio,Christian,3b,NA,sub
2019031701,away,Weaver,Lyndon,rf,NA,sub
2019031701,away,Conklin,Corey,3b,1b,sub
2019031701,away,Bodine,Chance,ph,NA,sub
2019031701,away,Williams,Darren,p,NA,sub
2019031701,away,Laster,Nick,p,NA,sub
2019031701,away,Brian,Will,p,NA,sub
2019031701,away,Labarbera,Brennan,p,NA,sub
2019031701,away,Johnson,Will,1b,cf,sub
2019031701,home,Leonard,Reid,ss,NA,starter
2019031701,home,Pauly,Connor,cf,NA,starter
2019031701,home,Snyder,Trevor,1b,NA,starter
2019031701,home,Hammon,Jake,lf,NA,starter
2019031701,home,Fain,Hunter,dh,NA,starter
2019031701,home,Hill,Stephen,3b,1b,starter
2019031701,home,Layne,Ryan,2b,NA,starter
2019031701,home,Sells,Arthur,rf,NA,starter
2019031701,home,Shoupe,Brody,c,NA,starter
2019031701,home,Lozinak,Will,p,NA,starter
2019031701,home,Peroni,Dom,ph,3b,sub
2019031701,home,Sortor,Chase,lf,NA,sub
2019031701,home,Boyd,Zach,pr,lf,sub
2019031701,home,Wolverton,Scott,ph,NA,sub
2019031701,home,Masullo,Dom,p,NA,sub
2019031701,home,Baumgart,Josh,p,NA,sub
2019031701,home,Satterly,Tj,p,NA,sub
2019031701,home,Hill,Stephen,3b,1b,sub
