GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE,bostartOuts,bostartOnFirst,bostartOnSecond,bostartOnThird,bostartBaseState,bostartBaseOutState,boendOuts,boendOnFirst,boendOnSecond,boendOnThird,boendBaseState,boendBaseOutState
2019021601,2019021601Away0103b,away,Mcdaniel,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Mcdaniel,NA,NA,B,B1,2,Mcdaniel,Mcdaniel,NA,E,E2
2019021601,2019021601Away0104b,away,Moyer,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,1,2,Mcdaniel,Mcdaniel,NA,E,E2,2,NA,Moyer,NA,C,C2
2019021601,2019021601Away0104b,away,Mcdaniel,2,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,2,Mcdaniel,Mcdaniel,NA,E,E2,2,NA,Moyer,NA,C,C2
2019021601,2019021601Away0203b,away,Martin,7,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0,1,Martin,NA,NA,B,B1,3,Martin,NA,NA,B,B3
2019021601,2019021601Away0302b,away,Lawrence,1,out,0,0,0,0,1,2,c,ss,0,0,0,0,0,0,1,NA,NA,NA,A,A1,3,Lawrence,NA,NA,B,B3
2019021601,2019021601Away0402b,away,Rayburn,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Rayburn,NA,NA,B,B0,0,Moyer,Rayburn,NA,E,E0
2019021601,2019021601Away0403b,away,Moyer,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Moyer,Rayburn,NA,E,E0,1,Moyer,Moyer,NA,E,E1
2019021601,2019021601Away0403b,away,Rayburn,3,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Moyer,Rayburn,NA,E,E0,1,Moyer,Moyer,Rayburn,H,H1
2019021601,2019021601Away0404b,away,Moyer,4,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Moyer,Moyer,Rayburn,H,H1,1,Hession,Moyer,Moyer,H,H1
2019021601,2019021601Away0404b,away,Rayburn,3,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,1,Moyer,Moyer,Rayburn,H,H1,1,Hession,Moyer,Moyer,H,H1
