GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE,bostartOuts,bostartOnFirst,bostartOnSecond,bostartOnThird,bostartBaseState,bostartBaseOutState,boendOuts,boendOnFirst,boendOnSecond,boendOnThird,boendBaseState,boendBaseOutState
2019031901,2019031901Away0101b,away,Snider,1,advanced,0,2,2,0,0,0,NA,NA,0,0,0,1,0,0,0,NA,NA,NA,A,A0,0,Snider,Snider,NA,E,E0
2019031901,2019031901Away0104b,away,Snider,1,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,2,Snider,Snider,NA,E,E2,2,Oriente,Snider,NA,E,E2
2019031901,2019031901Away0303b,away,Fitzgerald,2,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Fitzgerald,NA,NA,B,B1,1,Wyatt,NA,Fitzgerald,F,F1
2019031901,2019031901Away0303b,away,Wyatt,3,advanced,0,2,2,0,0,0,NA,NA,0,0,0,1,0,0,1,Fitzgerald,NA,NA,B,B1,1,Wyatt,Wyatt,Fitzgerald,H,H1
2019031901,2019031901Away0306b,away,Oriente,4,out,1,0,-1,0,0,1,out at third lf,3b,0,0,0,0,0,0,2,Oriente,Wyatt,Fitzgerald,H,H2,3,Oriente,Poland,Fitzgerald,H,H3
2019031901,2019031901Away0306b,away,Wyatt,3,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,2,Oriente,Wyatt,Fitzgerald,H,H2,3,Oriente,Poland,Fitzgerald,H,H3
2019031901,2019031901Away0306b,away,Fitzgerald,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,2,Oriente,Wyatt,Fitzgerald,H,H2,3,Oriente,Poland,Fitzgerald,H,H3
2019031901,2019031901Away0403b,away,Pinkham,8,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,0,Pinkham,NA,NA,B,B0,0,Leonard,NA,Pinkham,F,F0
2019031901,2019031901Away0403b,away,Leonard,9,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,0,Pinkham,NA,NA,B,B0,0,Leonard,Leonard,Pinkham,H,H0
2019031901,2019031901Away0404b,away,Pinkham,8,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,Leonard,Leonard,Pinkham,H,H0,1,Leonard,Leonard,Pinkham,H,H1
2019031901,2019031901Away0406b,away,Fitzgerald,2,advanced,0,2,2,0,0,0,NA,NA,0,0,0,1,0,0,1,Leonard,Leonard,Pinkham,H,H1,1,Fitzgerald,Fitzgerald,Pinkham,H,H1
2019031901,2019031901Away0406b,away,Leonard,9,advanced,1,3,2,0,0,0,NA,NA,0,0,0,1,0,0,1,Leonard,Leonard,Pinkham,H,H1,1,Fitzgerald,Fitzgerald,Leonard,H,H1
2019031901,2019031901Away0408b,away,Wyatt,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Wyatt,Fitzgerald,Leonard,H,H1,1,Oriente,Wyatt,Leonard,H,H1
2019031901,2019031901Away0408b,away,Fitzgerald,2,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,1,Wyatt,Fitzgerald,Leonard,H,H1,1,Oriente,Wyatt,Leonard,H,H1
2019031901,2019031901Away0408b,away,Leonard,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,1,Wyatt,Fitzgerald,Leonard,H,H1,1,Oriente,Wyatt,Leonard,H,H1
2019031901,2019031901Away0506b,away,Fitzgerald,2,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,2,NA,Fitzgerald,NA,C,C2,2,Wyatt,Fitzgerald,NA,E,E2
2019031901,2019031901Away0602b,away,Britton,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Britton,NA,NA,B,B0,0,Poland,Britton,NA,E,E0
2019031901,2019031901Away0603b,away,Poland,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Poland,Britton,NA,E,E0,0,Binelas,Poland,NA,E,E0
2019031901,2019031901Away0603b,away,Britton,5,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Poland,Britton,NA,E,E0,0,Binelas,Poland,Britton,H,H0
2019031901,2019031901Away0604b,away,Binelas,7,out,1,0,-1,0,0,1,1b,ss,0,0,0,0,0,0,0,Binelas,Poland,Britton,H,H0,1,Pinkham,Poland,Britton,H,H1
2019031901,2019031901Away0604b,away,Poland,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Binelas,Poland,Britton,H,H0,1,Pinkham,Poland,Poland,H,H1
2019031901,2019031901Away0604b,away,Britton,5,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,Binelas,Poland,Britton,H,H0,1,Pinkham,Poland,Poland,H,H1
2019031901,2019031901Away0606b,away,Pinkham,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Pinkham,Poland,Poland,H,H1,1,Leonard,Pinkham,Poland,H,H1
2019031901,2019031901Away0606b,away,Poland,6,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,1,Pinkham,Poland,Poland,H,H1,1,Leonard,Pinkham,Poland,H,H1
2019031901,2019031901Away0804b,away,Binelas,7,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0,1,Binelas,NA,NA,B,B1,2,ERROR: name not in batting order, ts: Rumoro reached on a fielder s choice (0-2 SK);,NA,NA,B,B2
2019031901,2019031901Home0303b,home,Kerr,2,out,0,0,0,0,1,2,c,ss,0,0,0,0,0,0,2,NA,NA,NA,A,A2,4,Kerr,NA,NA,B,B4
