GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE,bostartOuts,bostartOnFirst,bostartOnSecond,bostartOnThird,bostartBaseState,bostartBaseOutState,boendOuts,boendOnFirst,boendOnSecond,boendOnThird,boendBaseState,boendBaseOutState
2019031001,2019031001Away0102b,away,Fitzgerald,1,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,0,Fitzgerald,NA,NA,B,B0,0,NA,NA,NA,A,A0
2019031001,2019031001Away0104b,away,Camilletti,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Camilletti,NA,NA,B,B0,0,Dileo,Camilletti,NA,E,E0
2019031001,2019031001Away0107b,away,Dileo,4,out,1,0,-1,0,0,1,3b,2b,0,0,0,0,0,0,2,Dileo,Camilletti,NA,E,E2,3,Griffith,Camilletti,NA,E,E3
2019031001,2019031001Away0204b,away,Fitzgerald,1,out,1,0,-1,0,0,1,ss unassiste,TZ,0,0,0,0,0,0,2,Fitzgerald,NA,NA,B,B2,3,Zilinsky,NA,NA,B,B3
2019031001,2019031001Away0303b,away,Dileo,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Dileo,NA,NA,B,B1,2,Dileo,Dileo,NA,E,E2
2019031001,2019031001Away0304b,away,Dileo,4,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,2,Dileo,Dileo,NA,E,E2,2,Dileo,Dileo,Mcgee,H,H2
2019031001,2019031001Away0305b,away,Mcgee,6,scored,0,4,4,0,0,0,NA,NA,1,0,0,0,0,0,2,Dileo,Dileo,NA,E,E2,2,Dileo,Dileo,Mcgee,H,H2
2019031001,2019031001Away0306b,away,Griffith,7,scored,0,4,4,0,0,0,NA,NA,1,0,0,0,0,0,2,Dileo,Dileo,Mcgee,H,H2,2,Dileo,Dileo,Krsolovic,H,H2
2019031001,2019031001Away0402b,away,Zilinsky,2,out,0,0,0,0,0,1,1b,p ,0,0,0,0,0,0,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2
2019031001,2019031001Away0606b,away,Zilinsky,2,out,0,0,0,0,0,1,1b,p ,0,0,0,0,0,0,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3
2019031001,2019031001Away0706b,away,Camilletti,3,out,1,0,-1,0,0,1,2b,ss,0,0,0,0,0,0,1,Camilletti,NA,NA,B,B1,2,Demumbrum,NA,NA,B,B2
2019031001,2019031001Away0707b,away,Demumbrum,5,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,1,Camilletti,NA,NA,B,B1,2,Demumbrum,Demumbrum,NA,E,E2
2019031001,2019031001Away0709b,away,Lebeau,6,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,2,Lebeau,Demumbrum,NA,E,E2,2,NA,NA,NA,A,A2
2019031001,2019031001Away0709b,away,Demumbrum,5,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,2,Lebeau,Demumbrum,NA,E,E2,2,NA,NA,NA,A,A2
2019031001,2019031001Away0808b,away,Fitzgerald,1,advanced,0,2,2,0,0,0,NA,NA,0,0,0,1,0,0,1,NA,NA,NA,A,A1,1,Fitzgerald,Fitzgerald,NA,E,E1
2019031001,2019031001Away0903b,away,Post,4,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Post,NA,NA,B,B1,1,Lebeau,NA,Post,F,F1
2019031001,2019031001Away0904b,away,Lebeau,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Lebeau,NA,Post,F,F1,2,Lebeau,Lebeau,Post,H,H2
2019031001,2019031001Away0904b,away,Post,4,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,1,Lebeau,NA,Post,F,F1,2,Lebeau,Lebeau,Post,H,H2
2019031001,2019031001Home0103b,home,Kerr,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,1,NA,NA,Kerr,D,D1,2,NA,NA,Kerr,D,D2
2019031001,2019031001Home0105b,home,Howie,4,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,2,Howie,NA,Kerr,F,F2,2,Thomason,NA,Howie,F,F2
2019031001,2019031001Home0105b,home,Thomason,5,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,2,Howie,NA,Kerr,F,F2,2,Thomason,Thomason,Howie,H,H2
2019031001,2019031001Home0106b,home,Thomason,5,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,2,Thomason,Thomason,Howie,H,H2,2,Lovell,Thomason,Howie,H,H2
2019031001,2019031001Home0106b,home,Howie,4,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,2,Thomason,Thomason,Howie,H,H2,2,Lovell,Thomason,Howie,H,H2
2019031001,2019031001Home0202b,home,Lucio,8,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,NA,NA,Lucio,D,D0,1,NA,NA,Lucio,D,D1
2019031001,2019031001Home0203b,home,Johnson,1,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,1,NA,NA,Lucio,D,D1,1,Johnson,Johnson,Lucio,H,H1
2019031001,2019031001Home0205b,home,Johnson,1,stole,1,3,2,1,1,0,NA,NA,0,0,0,0,0,0,2,Johnson,Johnson,Lucio,H,H2,2,Lewis,Johnson,Johnson,H,H2
2019031001,2019031001Home0205b,home,Lewis,3,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,2,Johnson,Johnson,Lucio,H,H2,2,Lewis,Lewis,Johnson,H,H2
2019031001,2019031001Home0303b,home,Harris,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Harris,NA,Lovell,F,F0,0,Lucio,Harris,Lovell,H,H0
2019031001,2019031001Home0305b,home,Lucio,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Lucio,Harris,Lovell,H,H1,1,Johnson,Lucio,Lovell,H,H1
2019031001,2019031001Home0305b,home,Harris,7,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Lucio,Harris,Lovell,H,H1,1,Johnson,Lucio,Harris,H,H1
2019031001,2019031001Home0305b,home,Lovell,6,out,3,0,-3,0,0,1,3b,c.,0,0,0,0,0,0,1,Lucio,Harris,Lovell,H,H1,2,Johnson,Lucio,Harris,H,H2
2019031001,2019031001Home0306b,home,Johnson,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Johnson,Lucio,Harris,H,H2,2,Kerr,Johnson,Harris,H,H2
2019031001,2019031001Home0306b,home,Lucio,8,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Johnson,Lucio,Harris,H,H2,2,Kerr,Johnson,Lucio,H,H2
2019031001,2019031001Home0306b,home,Harris,7,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,2,Johnson,Lucio,Harris,H,H2,2,Kerr,Johnson,Lucio,H,H2
2019031001,2019031001Home0307b,home,Kerr,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Kerr,Johnson,Lucio,H,H2,2,Lewis,Kerr,Lucio,H,H2
2019031001,2019031001Home0307b,home,Johnson,1,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Kerr,Johnson,Lucio,H,H2,2,Lewis,Kerr,Johnson,H,H2
2019031001,2019031001Home0307b,home,Lucio,8,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,2,Kerr,Johnson,Lucio,H,H2,2,Lewis,Kerr,Johnson,H,H2
2019031001,2019031001Home0309b,home,Lewis,3,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0,2,Lewis,Kerr,Johnson,H,H2,3,Howie,Kerr,Johnson,H,H3
2019031001,2019031001Home0401b,home,Thomason,5,advanced,0,2,2,0,0,0,NA,NA,0,0,1,0,0,1,0,NA,NA,NA,A,A0,0,Thomason,Thomason,NA,E,E0
2019031001,2019031001Home0402b,home,Thomason,5,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,0,Thomason,Thomason,NA,E,E0,1,Thomason,Thomason,Thomason,H,H1
2019031001,2019031001Home0403b,home,Thomason,5,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,1,Thomason,Thomason,Thomason,H,H1,1,Harris,Thomason,Thomason,H,H1
2019031001,2019031001Home0404b,home,Harris,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Harris,Thomason,Thomason,H,H1,1,Lucio,Harris,Thomason,H,H1
2019031001,2019031001Home0406b,home,Lucio,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Lucio,Harris,Thomason,H,H2,2,Johnson,Lucio,Thomason,H,H2
2019031001,2019031001Home0406b,home,Harris,7,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Lucio,Harris,Thomason,H,H2,2,Johnson,Lucio,Harris,H,H2
2019031001,2019031001Home0502b,home,Lewis,3,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,0,Lewis,NA,NA,B,B0,0,NA,NA,NA,A,A0
2019031001,2019031001Home0504b,home,Thomason,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Thomason,NA,NA,B,B0,0,Lovell,Thomason,NA,E,E0
2019031001,2019031001Home0504b,home,Lovell,6,advanced,0,2,2,0,0,0,NA,NA,0,0,0,1,0,0,0,Thomason,NA,NA,B,B0,0,Lovell,Lovell,NA,E,E0
2019031001,2019031001Home0504b,home,Thomason,5,advanced,1,3,2,0,0,0,NA,NA,0,0,0,1,0,0,0,Thomason,NA,NA,B,B0,0,Lovell,Lovell,Thomason,H,H0
2019031001,2019031001Home0507b,home,Harris,7,out,1,0,-1,0,0,1,1b,2b,0,0,0,0,0,0,0,Harris,Lovell,Thomason,H,H0,1,Lucio,Lovell,Thomason,H,H1
2019031001,2019031001Home0507b,home,Lovell,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Harris,Lovell,Thomason,H,H0,1,Lucio,Lovell,Lovell,H,H1
2019031001,2019031001Home0507b,home,Thomason,5,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,Harris,Lovell,Thomason,H,H0,1,Lucio,Lovell,Lovell,H,H1
2019031001,2019031001Home0508b,home,Lucio,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Lucio,Lovell,Lovell,H,H1,2,Lucio,Lucio,Lovell,H,H2
2019031001,2019031001Home0508b,home,Lovell,6,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,1,Lucio,Lovell,Lovell,H,H1,2,Lucio,Lucio,Lovell,H,H2
2019031001,2019031001Home0509b,home,Lucio,8,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,2,Lucio,Lucio,Lovell,H,H2,2,NA,NA,NA,A,A2
2019031001,2019031001Home0602b,home,Howie,4,advanced,0,2,2,0,0,0,NA,NA,0,0,0,0,1,0,0,NA,NA,NA,A,A0,0,Howie,Howie,NA,E,E0
2019031001,2019031001Home0604b,home,Howie,4,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Howie,Howie,NA,E,E1,2,Howie,Howie,Howie,H,H2
2019031001,2019031001Home0604b,home,Howie,4,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,1,Howie,Howie,NA,E,E1,2,Howie,Howie,Howie,H,H2
2019031001,2019031001Home0709b,home,Johnson,1,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Johnson,NA,NA,B,B1,2,Johnson,Johnson,NA,E,E2
