GameID,PlateAppID,HomeAway,RunnerName,Hole,Action,StartBase,EndBase,BasesAdded,SB,SBA,OutsAdded,Fielder1,Fielder2,RunsAdded,PO,POA,WP,PB,AOE,bostartOuts,bostartOnFirst,bostartOnSecond,bostartOnThird,bostartBaseState,bostartBaseOutState,boendOuts,boendOnFirst,boendOnSecond,boendOnThird,boendBaseState,boendBaseOutState
2019031701,2019031701Away0102b,away,Kerr,2,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,A,A1,1,Kerr,Kerr,NA,E,E1
2019031701,2019031701Away0103b,away,Kerr,2,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Kerr,Kerr,NA,E,E1,2,Kerr,Kerr,Kerr,H,H2
2019031701,2019031701Away0103b,away,Kerr,2,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,1,Kerr,Kerr,NA,E,E1,2,Kerr,Kerr,Kerr,H,H2
2019031701,2019031701Away0105b,away,Howie,4,out,1,0,-1,0,0,1,ss,2b,0,0,0,0,0,0,2,Howie,Kerr,Kerr,H,H2,3,Lovell,Kerr,Kerr,H,H3
2019031701,2019031701Away0201b,away,Thomason,6,out,0,0,0,0,0,1,c,1b,0,0,0,0,0,0,0,NA,NA,NA,A,A0,2,NA,NA,NA,A,A2
2019031701,2019031701Away0203b,away,Harris,7,out,1,0,-1,0,0,1,3b,2b,0,0,0,0,0,0,2,Harris,NA,NA,B,B2,3,Brewer,NA,NA,B,B3
2019031701,2019031701Away0203b,away,Brewer,8,stole,0,2,2,1,1,0,NA,NA,0,0,0,0,0,0,2,Harris,NA,NA,B,B2,3,Brewer,Brewer,NA,E,E3
2019031701,2019031701Away0605b,away,NA,0,out,2,0,-2,0,0,1,ss unassiste,AV,0,0,0,0,0,0,2,ERROR: name not in batting order, ts: WEAVER, L. hit by pitch (2-2 BBFF).,NA,NA,B,B2,3,ERROR: name not in batting order, ts: CONKLIN, C. reached on a fielder s choice up the middle (0-0);,NA,NA,B,B3
2019031701,2019031701Away0703b,away,Brewer,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Brewer,NA,NA,B,B1,1,Botsoe,Brewer,NA,E,E1
2019031701,2019031701Away0703b,away,Botsoe,9,advanced,0,2,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Brewer,NA,NA,B,B1,1,Botsoe,Botsoe,NA,E,E1
2019031701,2019031701Away0703b,away,Brewer,8,advanced,1,3,2,0,0,0,NA,NA,0,0,0,1,0,0,1,Brewer,NA,NA,B,B1,1,Botsoe,Botsoe,Brewer,H,H1
2019031701,2019031701Away0705b,away,Lewis,1,out,1,0,-1,0,0,1,NA,NA,0,0,0,0,0,0,1,Lewis,Botsoe,Brewer,H,H1,3,Lewis,Botsoe,Brewer,H,H3
2019031701,2019031701Away09010b,away,Bodine,9,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Bodine,NA,NA,B,B1,1,Lewis,Bodine,NA,E,E1
2019031701,2019031701Away09011b,away,Bodine,9,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Lewis,Bodine,NA,E,E1,2,Lewis,Bodine,Bodine,H,H2
2019031701,2019031701Home0202b,home,Hammon,4,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Hammon,NA,NA,B,B0,0,Fain,Hammon,NA,E,E0
2019031701,2019031701Home0203b,home,Fain,5,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Fain,Hammon,NA,E,E0,0,Hill,Fain,NA,E,E0
2019031701,2019031701Home0203b,home,Hammon,4,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Fain,Hammon,NA,E,E0,0,Hill,Fain,Hammon,H,H0
2019031701,2019031701Home0204b,home,Hill,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Hill,Fain,Hammon,H,H0,0,Layne,Hill,Hammon,H,H0
2019031701,2019031701Home0204b,home,Fain,5,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Hill,Fain,Hammon,H,H0,0,Layne,Hill,Fain,H,H0
2019031701,2019031701Home0204b,home,Hammon,4,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,Hill,Fain,Hammon,H,H0,0,Layne,Hill,Fain,H,H0
2019031701,2019031701Home0205b,home,Layne,7,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Layne,Hill,Fain,H,H0,0,Sells,Layne,Fain,H,H0
2019031701,2019031701Home0205b,home,Hill,6,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Layne,Hill,Fain,H,H0,0,Sells,Layne,Hill,H,H0
2019031701,2019031701Home0205b,home,Fain,5,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,Layne,Hill,Fain,H,H0,0,Sells,Layne,Hill,H,H0
2019031701,2019031701Home0206b,home,Sells,8,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Sells,Layne,Hill,H,H0,0,Shoupe,Sells,Hill,H,H0
2019031701,2019031701Home0206b,home,Layne,7,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Sells,Layne,Hill,H,H0,0,Shoupe,Sells,Layne,H,H0
2019031701,2019031701Home0206b,home,Hill,6,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,Sells,Layne,Hill,H,H0,0,Shoupe,Sells,Layne,H,H0
2019031701,2019031701Home0207b,home,Layne,7,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,0,Shoupe,Sells,Layne,H,H0,1,Shoupe,Sells,Layne,H,H1
2019031701,2019031701Home0208b,home,Shoupe,9,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,1,Shoupe,Sells,Layne,H,H1,1,Pauly,Sells,Shoupe,H,H1
2019031701,2019031701Home0208b,home,Sells,8,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,1,Shoupe,Sells,Layne,H,H1,1,Pauly,Sells,Shoupe,H,H1
2019031701,2019031701Home0209b,home,Pauly,2,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Pauly,Sells,Shoupe,H,H1,1,Snyder,Pauly,Shoupe,H,H1
2019031701,2019031701Home02010b,home,Snyder,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Snyder,Pauly,Shoupe,H,H1,1,Hammon,Snyder,Shoupe,H,H1
2019031701,2019031701Home02010b,home,Pauly,2,advanced,2,3,1,0,0,0,NA,NA,0,0,0,0,0,0,1,Snyder,Pauly,Shoupe,H,H1,1,Hammon,Snyder,Pauly,H,H1
2019031701,2019031701Home02010b,home,Shoupe,9,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,1,Snyder,Pauly,Shoupe,H,H1,1,Hammon,Snyder,Pauly,H,H1
2019031701,2019031701Home02013b,home,Hammon,4,advanced,1,3,2,0,0,0,NA,NA,0,0,0,0,0,0,2,Hammon,Snyder,Pauly,H,H2,2,Hill,Snyder,Hammon,H,H2
2019031701,2019031701Home02013b,home,Snyder,3,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,2,Hammon,Snyder,Pauly,H,H2,2,Hill,Snyder,Hammon,H,H2
2019031701,2019031701Home02013b,home,Pauly,2,scored,3,4,1,0,0,0,NA,NA,1,0,0,0,0,0,2,Hammon,Snyder,Pauly,H,H2,2,Hill,Snyder,Hammon,H,H2
2019031701,2019031701Home0304b,home,Leonard,1,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,2,Leonard,NA,NA,B,B2,2,NA,NA,NA,A,A2
2019031701,2019031701Home0306b,home,Snyder,3,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,2,Snyder,NA,NA,B,B2,2,Hammon,Snyder,NA,E,E2
2019031701,2019031701Home0402b,home,Hill,6,advanced,1,2,1,0,0,0,NA,NA,0,0,0,0,0,0,0,Hill,NA,NA,B,B0,0,Layne,Hill,NA,E,E0
2019031701,2019031701Home0403b,home,Layne,7,scored,1,4,3,0,0,0,NA,NA,1,0,0,0,0,0,0,Layne,Hill,NA,E,E0,0,NA,NA,NA,A,A0
2019031701,2019031701Home0403b,home,Hill,6,scored,2,4,2,0,0,0,NA,NA,1,0,0,0,0,0,0,Layne,Hill,NA,E,E0,0,NA,NA,NA,A,A0
