"Sequence","GameID","PlateAppID","NumComponents","startOuts","startOnFirst","startOnSecond","startOnThird","startBaseState","startBaseOutState","endOuts","endOnFirst","endOnSecond","endOnThird","endBaseState","FinalBaseOutState","TotalRPrime","R"
1,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA01AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,1
2,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA01AWAY02",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,1
3,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA01AWAY03",1,2,NA,NA,NA,"A","A2",2,NA,NA,"Martin","D","D2",0,1
4,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA01AWAY04",2,2,NA,NA,"Martin","D","D2",2,"Fletcher",NA,NA,"B","B2",1,1
5,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA01AWAY05",1,2,"Fletcher",NA,NA,"B","B2",3,"Fletcher",NA,NA,"B","B3",0,0
6,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA02HOME01",1,0,NA,NA,NA,"A","A0",0,"Ward",NA,NA,"B","B0",0,0
7,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA02HOME02",2,0,"Ward",NA,NA,"B","B0",2,NA,NA,NA,"A","A2",0,0
8,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA02HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
9,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA03AWAY01",1,0,NA,NA,NA,"A","A0",0,"Franklin",NA,NA,"B","B0",0,1
10,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA03AWAY02",2,0,"Franklin",NA,NA,"B","B0",0,"Nesbit","Franklin",NA,"E","E0",0,1
11,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA03AWAY03",1,0,"Nesbit","Franklin",NA,"E","E0",1,"Nesbit","Franklin",NA,"E","E1",0,1
12,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA03AWAY04",3,1,"Nesbit","Franklin",NA,"E","E1",1,"Plunkett","Nesbit","Franklin","H","H1",0,1
13,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA03AWAY05",2,1,"Plunkett","Nesbit","Franklin","H","H1",2,"Plunkett","Nesbit",NA,"E","E2",1,1
14,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA03AWAY06",1,2,"Plunkett","Nesbit",NA,"E","E2",3,"Plunkett","Nesbit",NA,"E","E3",0,0
15,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA04HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
16,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA04HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
17,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA04HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
18,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA05AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
19,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA05AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
20,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA05AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
21,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA06HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
22,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA06HOME02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
23,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA06HOME03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
24,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA07AWAY01",2,0,NA,NA,NA,"A","A0",0,NA,"Franklin",NA,"C","C0",0,1
25,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA07AWAY02",1,0,NA,"Franklin",NA,"C","C0",0,"Nesbit","Franklin",NA,"E","E0",0,1
26,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA07AWAY03",3,0,"Nesbit","Franklin",NA,"E","E0",1,NA,"Nesbit","Franklin","G","G1",0,1
27,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA07AWAY04",1,1,NA,"Nesbit","Franklin","G","G1",1,"Plunkett","Nesbit","Franklin","H","H1",0,1
28,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA07AWAY06",1,1,"Plunkett","Nesbit","Franklin","H","H1",2,"Ezell",NA,"Nesbit","F","F2",1,1
29,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA07AWAY07",1,2,"Ezell",NA,"Nesbit","F","F2",3,"Ezell",NA,"Nesbit","F","F3",0,0
30,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA08HOME01",1,0,NA,NA,NA,"A","A0",0,NA,"Ward",NA,"C","C0",0,1
31,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA08HOME02",2,0,NA,"Ward",NA,"C","C0",1,NA,NA,"Ward","D","D1",0,1
32,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA08HOME03",2,1,NA,NA,"Ward","D","D1",2,NA,NA,NA,"A","A2",1,1
33,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA08HOME04",1,2,NA,NA,NA,"A","A2",2,"Julien",NA,NA,"B","B2",0,0
34,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA08HOME05",1,2,"Julien",NA,NA,"B","B2",2,NA,"Julien",NA,"C","C2",0,0
35,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA08HOME06",1,2,NA,"Julien",NA,"C","C2",3,NA,"Julien",NA,"C","C3",0,0
36,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA09AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
37,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA09AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
38,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA09AWAY04",1,2,NA,NA,NA,"A","A2",2,NA,"Goodheart",NA,"C","C2",0,0
39,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA09AWAY05",1,2,NA,"Goodheart",NA,"C","C2",3,NA,"Goodheart",NA,"C","C3",0,0
40,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA10HOME01",1,0,NA,NA,NA,"A","A0",0,NA,"Williams",NA,"C","C0",0,2
41,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA10HOME02",2,0,NA,"Williams",NA,"C","C0",0,NA,NA,NA,"A","A0",2,2
42,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA10HOME03",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
43,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA10HOME04",2,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
44,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA10HOME06",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
45,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA11AWAY01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
46,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA11AWAY02",1,1,NA,NA,NA,"A","A1",2,NA,NA,NA,"A","A2",0,0
47,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA11AWAY03",1,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
48,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA12HOME02",1,0,NA,NA,NA,"A","A0",0,"Howell",NA,NA,"B","B0",0,0
49,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA12HOME03",2,0,"Howell",NA,NA,"B","B0",0,"Woley","Howell",NA,"E","E0",0,0
50,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA12HOME04",1,0,"Woley","Howell",NA,"E","E0",1,"Woley","Howell",NA,"E","E1",0,0
51,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA12HOME05",1,1,"Woley","Howell",NA,"E","E1",2,"Woley","Howell",NA,"E","E2",0,0
52,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA12HOME06",1,2,"Woley","Howell",NA,"E","E2",3,"Woley","Howell",NA,"E","E3",0,0
53,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA13AWAY02",1,0,NA,NA,NA,"A","A0",0,"Ezell",NA,NA,"B","B0",0,0
54,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA13AWAY03",1,0,"Ezell",NA,NA,"B","B0",1,"Ezell",NA,NA,"B","B1",0,0
55,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA13AWAY04",1,1,"Ezell",NA,NA,"B","B1",2,NA,NA,NA,"A","A2",0,0
56,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA13AWAY05",2,2,NA,NA,NA,"A","A2",3,NA,NA,NA,"A","A3",0,0
57,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA14HOME01",1,0,NA,NA,NA,"A","A0",0,"Holland",NA,NA,"B","B0",0,1
58,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA14HOME02",2,0,"Holland",NA,NA,"B","B0",0,NA,"Bliss",NA,"C","C0",1,1
59,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA14HOME03",2,0,NA,"Bliss",NA,"C","C0",1,NA,NA,"Bliss","D","D1",0,0
60,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA14HOME04",1,1,NA,NA,"Bliss","D","D1",2,NA,NA,"Bliss","D","D2",0,0
61,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA14HOME05",1,2,NA,NA,"Bliss","D","D2",3,NA,NA,"Bliss","D","D3",0,0
62,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA15AWAY01",1,0,NA,NA,NA,"A","A0",0,"Fletcher",NA,NA,"B","B0",0,1
63,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA15AWAY03",2,0,"Fletcher",NA,NA,"B","B0",0,"Goodheart","Fletcher",NA,"E","E0",0,1
64,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA15AWAY04",3,0,"Goodheart","Fletcher",NA,"E","E0",0,"Franklin","Goodheart",NA,"E","E0",1,1
65,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA15AWAY05",1,0,"Franklin","Goodheart",NA,"E","E0",1,"Franklin","Goodheart",NA,"E","E1",0,0
66,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA15AWAY06",1,1,"Franklin","Goodheart",NA,"E","E1",2,"Franklin","Goodheart",NA,"E","E2",0,0
67,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA15AWAY07",1,2,"Franklin","Goodheart",NA,"E","E2",3,"Opitz","Franklin",NA,"E","E3",0,0
68,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA16HOME01",1,0,NA,NA,NA,"A","A0",1,NA,NA,NA,"A","A1",0,0
69,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA16HOME02",1,1,NA,NA,NA,"A","A1",1,"Julien",NA,NA,"B","B1",0,0
70,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA16HOME03",2,1,"Julien",NA,NA,"B","B1",1,NA,"Davis","Julien","G","G1",0,0
71,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA16HOME05",1,1,NA,"Davis","Julien","G","G1",2,NA,"Davis","Julien","G","G2",0,0
72,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA16HOME06",1,2,NA,"Davis","Julien","G","G2",3,NA,"Davis","Julien","G","G3",0,0
73,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA17AWAY02",1,0,NA,NA,NA,"A","A0",0,"Ezell",NA,NA,"B","B0",0,0
74,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA17AWAY03",1,0,"Ezell",NA,NA,"B","B0",1,"Ezell",NA,NA,"B","B1",0,0
75,"ARKS_AUBN_0405201902","ARKS_AUBN_0405201902_PA17AWAY04",1,1,"Ezell",NA,NA,"B","B1",1,NA,"Ezell",NA,"C","C1",0,0
